TransactionID,Product
25092,pip fruit
25092,other vegetables
25092,whole milk
25092,butter
25092,curd
25092,dessert
25092,butter milk
25092,whipped/sour cream
25092,domestic eggs
25092,brown bread
25092,roll products 
25092,hygiene articles
25093,shopping bags
25094,pork
25094,root vegetables
25094,other vegetables
25094,specialty fat
25094,sugar
25094,baking powder
25094,cat food
25094,salty snack
25094,waffles
25094,shopping bags
25095,condensed milk
25095,bottled water
25095,misc. beverages
25095,bottled beer
25095,bathroom cleaner
25096,chicken
25096,bottled beer
25096,red/blush wine
25096,newspapers
25097,sausage
25097,meat
25097,butter
25097,domestic eggs
25097,cat food
25098,bottled beer
25098,pot plants
25099,chicken
25099,pork
25099,grapes
25099,other vegetables
25099,domestic eggs
25099,rolls/buns
25099,pastry
25099,soda
25099,specialty bar
25100,finished products
25100,other vegetables
25100,whole milk
25100,whipped/sour cream
25100,margarine
25100,cereals
25100,soda
25100,salty snack
25101,pork
25101,beef
25101,citrus fruit
25101,berries
25101,root vegetables
25101,other vegetables
25101,whole milk
25101,yogurt
25101,cream cheese 
25101,vinegar
25101,oil
25101,cat food
25101,specialty chocolate
25101,detergent
25101,dish cleaner
25101,abrasive cleaner
25101,cleaner
25101,hygiene articles
25101,shopping bags
25102,root vegetables
25102,whole milk
25102,yogurt
25102,frozen potato products
25103,domestic eggs
25103,seasonal products
25103,shopping bags
25104,domestic eggs
25104,specialty bar
25104,seasonal products
25104,shopping bags
25105,bottled water
25105,soda
25106,cling film/bags
25107,other vegetables
25107,rolls/buns
25107,bottled water
25107,fruit/vegetable juice
25107,canned beer
25107,whisky
25107,shopping bags
25108,whole milk
25109,sausage
25109,meat
25109,pork
25109,whole milk
25109,butter
25109,whipped/sour cream
25109,frozen vegetables
25109,frozen dessert
25109,white bread
25109,brown bread
25109,pastry
25109,coffee
25110,sausage
25110,mayonnaise
25110,rolls/buns
25110,canned beer
25110,shopping bags
25111,tropical fruit
25111,sliced cheese
25111,domestic eggs
25111,zwieback
25112,frankfurter
25112,beef
25112,tropical fruit
25112,pip fruit
25112,butter
25112,yogurt
25112,dog food
25112,long life bakery product
25112,cookware
25112,newspapers
25113,frozen potato products
25113,pot plants
25114,frankfurter
25114,sausage
25114,packaged fruit/vegetables
25114,soda
25115,frankfurter
25115,other vegetables
25115,zwieback
25116,chicken
25116,tropical fruit
25116,pip fruit
25116,root vegetables
25116,herbs
25116,other vegetables
25116,dessert
25116,yogurt
25116,whipped/sour cream
25116,beverages
25116,brown bread
25116,cat food
25116,shopping bags
25117,tropical fruit
25117,pip fruit
25117,other vegetables
25117,whole milk
25117,napkins
25117,dishes
25117,flower (seeds)
25118,bottled beer
25119,citrus fruit
25119,grapes
25119,rolls/buns
25119,pastry
25119,coffee
25119,soda
25120,hamburger meat
25120,pip fruit
25120,whole milk
25120,curd
25120,beverages
25120,brandy
25120,male cosmetics
25120,cookware
25120,shopping bags
25121,chicken
25121,berries
25121,mayonnaise
25121,frozen vegetables
25121,salty snack
25121,newspapers
25122,pork
25123,rolls/buns
25124,bottled water
25125,sausage
25125,tropical fruit
25125,whole milk
25125,yogurt
25125,processed cheese
25125,pastry
25125,margarine
25125,Instant food products
25125,coffee
25125,popcorn
25125,house keeping products
25126,frozen potato products
25126,bottled water
25126,soda
25127,frankfurter
25127,whole milk
25127,whipped/sour cream
25127,curd cheese
25127,domestic eggs
25127,margarine
25127,baking powder
25127,cat food
25127,bottled water
25127,canned beer
25127,candy
25127,napkins
25128,sausage
25128,root vegetables
25128,other vegetables
25128,whole milk
25128,butter
25128,whipped/sour cream
25128,processed cheese
25128,sugar
25128,baking powder
25128,jam
25128,coffee
25128,bottled water
25128,soda
25128,fruit/vegetable juice
25128,salty snack
25128,long life bakery product
25128,candy
25128,napkins
25129,tropical fruit
25129,dessert
25129,sweet spreads
25129,fruit/vegetable juice
25130,bottled beer
25131,bottled beer
25132,rolls/buns
25132,brown bread
25133,citrus fruit
25133,tropical fruit
25133,whole milk
25133,coffee
25134,yogurt
25134,softener
25135,turkey
25135,pork
25135,beef
25135,hamburger meat
25135,tropical fruit
25135,root vegetables
25135,onions
25135,other vegetables
25135,whole milk
25135,butter
25135,butter milk
25135,yogurt
25135,rolls/buns
25135,oil
25135,fruit/vegetable juice
25135,waffles
25135,candy
25136,soda
25136,softener
25137,canned beer
25138,canned beer
25139,sausage
25139,other vegetables
25139,whole milk
25140,pork
25140,root vegetables
25140,whole milk
25140,curd
25140,whipped/sour cream
25140,rolls/buns
25140,white bread
25140,canned vegetables
25140,soda
25140,cleaner
25141,Instant food products
25142,frankfurter
25142,sausage
25142,tropical fruit
25142,whole milk
25142,yogurt
25142,pastry
25142,sugar
25142,bottled water
25142,soda
25142,fruit/vegetable juice
25143,oil
25143,dental care
25143,newspapers
25144,chicken
25144,hamburger meat
25144,other vegetables
25144,rolls/buns
25144,shopping bags
25145,beef
25145,domestic eggs
25145,rolls/buns
25145,flour
25145,candy
25146,dessert
25146,UHT-milk
25146,bottled water
25146,soda
25146,canned beer
25146,chewing gum
25146,softener
25146,shopping bags
25147,pork
25147,citrus fruit
25147,other vegetables
25147,domestic eggs
25147,margarine
25147,canned beer
25148,curd
25148,whipped/sour cream
25148,flour
25148,baking powder
25148,newspapers
25149,chicken
25149,red/blush wine
25150,whipped/sour cream
25151,frankfurter
25151,ham
25151,root vegetables
25151,onions
25151,whole milk
25151,yogurt
25151,rolls/buns
25151,white bread
25151,brown bread
25151,margarine
25152,frankfurter
25152,root vegetables
25152,rolls/buns
25152,pastry
25152,mustard
25152,bottled beer
25152,shopping bags
25153,liver loaf
25153,root vegetables
25153,pet care
25153,waffles
25153,chocolate
25154,pork
25154,root vegetables
25154,onions
25154,other vegetables
25154,whole milk
25154,napkins
25154,shopping bags
25155,frankfurter
25155,liver loaf
25155,turkey
25155,UHT-milk
25155,pasta
25155,waffles
25155,chocolate
25155,dental care
25155,dishes
25156,pork
25156,citrus fruit
25156,root vegetables
25156,other vegetables
25156,whole milk
25156,butter
25156,soda
25156,dishes
25156,newspapers
25156,flower (seeds)
25157,pork
25157,tropical fruit
25157,root vegetables
25157,onions
25157,other vegetables
25157,whole milk
25157,butter
25157,whipped/sour cream
25157,soft cheese
25157,sliced cheese
25157,ice cream
25157,semi-finished bread
25157,soda
25157,newspapers
25158,soda
25159,root vegetables
25159,rolls/buns
25159,margarine
25159,soda
25159,bottled beer
25160,whipped/sour cream
25160,beverages
25160,fruit/vegetable juice
25160,chocolate
25161,chocolate
25162,whole milk
25162,frozen vegetables
25162,specialty chocolate
25163,pork
25163,beef
25163,whole milk
25163,curd
25163,rolls/buns
25163,pastry
25164,coffee
25164,shopping bags
25165,rolls/buns
25165,waffles
25166,citrus fruit
25166,other vegetables
25166,whole milk
25166,yogurt
25166,hard cheese
25166,specialty cheese
25166,rolls/buns
25166,flour
25166,cat food
25167,citrus fruit
25167,yogurt
25167,brown bread
25167,pasta
25168,soda
25168,chocolate
25168,specialty chocolate
25168,newspapers
25168,shopping bags
25169,cream cheese 
25169,rolls/buns
25170,soda
25171,chicken
25171,whipped/sour cream
25171,coffee
25171,shopping bags
25172,frozen fish
25173,sausage
25173,meat
25173,chicken
25173,root vegetables
25173,other vegetables
25173,whole milk
25173,salt
25173,salty snack
25174,beef
25174,berries
25174,other vegetables
25174,white bread
25174,shopping bags
25175,ham
25175,whole milk
25175,hard cheese
25175,frozen meals
25175,rolls/buns
25175,rice
25175,soups
25175,baking powder
25175,canned vegetables
25175,bottled beer
25175,female sanitary products
25176,chicken
25176,pork
25176,root vegetables
25176,onions
25176,packaged fruit/vegetables
25176,butter
25176,hard cheese
25176,salt
25176,bottled water
25176,bottled beer
25177,herbs
25177,other vegetables
25177,whole milk
25177,butter
25177,white bread
25177,margarine
25177,misc. beverages
25177,hygiene articles
25177,shopping bags
25178,grapes
25178,root vegetables
25179,tropical fruit
25179,pip fruit
25179,whole milk
25179,chewing gum
25179,chocolate
25180,frankfurter
25180,meat
25180,tropical fruit
25180,berries
25180,other vegetables
25180,whole milk
25180,whipped/sour cream
25180,domestic eggs
25180,margarine
25180,ketchup
25180,misc. beverages
25180,canned beer
25180,salty snack
25181,onions
25181,other vegetables
25181,rolls/buns
25181,salt
25181,chocolate
25181,specialty bar
25181,shopping bags
25182,sausage
25182,organic sausage
25182,citrus fruit
25182,berries
25182,yogurt
25182,whipped/sour cream
25182,domestic eggs
25182,rolls/buns
25182,canned vegetables
25182,salty snack
25182,newspapers
25183,citrus fruit
25183,other vegetables
25183,soft cheese
25183,rolls/buns
25183,pastry
25183,canned beer
25183,newspapers
25184,hamburger meat
25184,pastry
25184,soda
25184,canned beer
25184,detergent
25184,softener
25184,hygiene articles
25184,shopping bags
25185,frankfurter
25185,root vegetables
25185,other vegetables
25185,whole milk
25185,whipped/sour cream
25185,sliced cheese
25185,frozen meals
25185,frozen dessert
25185,flour
25185,sugar
25185,coffee
25185,cleaner
25185,shopping bags
25186,sausage
25186,pork
25187,root vegetables
25187,other vegetables
25187,yogurt
25188,oil
25188,dish cleaner
25188,newspapers
25189,canned beer
25190,newspapers
25191,pip fruit
25191,root vegetables
25191,other vegetables
25191,whole milk
25191,chewing gum
25191,kitchen towels
25192,coffee
25193,red/blush wine
25193,specialty chocolate
25194,onions
25194,vinegar
25194,pet care
25194,specialty bar
25195,frankfurter
25195,berries
25195,other vegetables
25195,whole milk
25195,soft cheese
25195,domestic eggs
25195,rolls/buns
25195,brown bread
25195,pastry
25195,shopping bags
25196,meat
25196,beef
25196,tropical fruit
25196,pip fruit
25196,berries
25196,other vegetables
25196,whole milk
25196,white bread
25196,brown bread
25196,sugar
25196,detergent
25197,whole milk
25197,canned fish
25197,soda
25197,bottled beer
25197,hygiene articles
25197,candles
25198,dessert
25198,dishes
25199,hamburger meat
25199,baking powder
25199,sweet spreads
25200,chewing gum
25200,napkins
25200,dishes
25201,bottled water
25201,fruit/vegetable juice
25201,bottled beer
25201,prosecco
25202,beverages
25202,pastry
25202,long life bakery product
25202,chocolate marshmallow
25203,whole milk
25203,yogurt
25203,frozen meals
25203,sugar
25203,coffee
25203,bottled water
25203,fruit/vegetable juice
25203,bottled beer
25203,salty snack
25204,citrus fruit
25204,pip fruit
25204,grapes
25204,other vegetables
25204,dessert
25204,butter milk
25204,yogurt
25204,domestic eggs
25204,flour
25204,oil
25204,sugar
25204,ketchup
25204,detergent
25204,dish cleaner
25205,tropical fruit
25205,whole milk
25205,hard cheese
25205,rolls/buns
25205,cat food
25205,bottled water
25205,dish cleaner
25206,cat food
25206,soda
25207,whole milk
25207,beverages
25207,pastry
25207,soda
25208,soda
25208,fruit/vegetable juice
25209,sausage
25209,yogurt
25209,salty snack
25210,root vegetables
25210,whole milk
25210,butter
25210,yogurt
25210,whipped/sour cream
25210,soft cheese
25210,cream cheese 
25210,domestic eggs
25210,brown bread
25210,jam
25210,misc. beverages
25210,fruit/vegetable juice
25210,napkins
25210,pot plants
25211,berries
25211,other vegetables
25211,butter milk
25211,yogurt
25211,soda
25211,newspapers
25212,other vegetables
25213,sausage
25213,pip fruit
25213,root vegetables
25213,bottled beer
25213,abrasive cleaner
25213,light bulbs
25214,beverages
25214,bottled water
25214,misc. beverages
25215,chicken
25215,root vegetables
25215,roll products 
25215,vinegar
25215,shopping bags
25216,whole milk
25216,yogurt
25216,chocolate
25217,sausage
25217,hard cheese
25217,rolls/buns
25217,canned vegetables
25217,dog food
25218,ham
25218,hamburger meat
25218,citrus fruit
25218,root vegetables
25218,onions
25218,other vegetables
25218,whole milk
25218,white bread
25218,brown bread
25218,sugar
25218,soda
25218,red/blush wine
25218,dishes
25218,shopping bags
25219,whole milk
25219,brown bread
25220,root vegetables
25220,onions
25220,whole milk
25220,bottled water
25220,dishes
25221,citrus fruit
25221,frozen potato products
25222,frankfurter
25222,chicken
25222,butter
25222,dessert
25222,butter milk
25222,ice cream
25222,pastry
25222,oil
25222,margarine
25222,soda
25222,salty snack
25222,chocolate
25222,chocolate marshmallow
25222,detergent
25222,hygiene articles
25222,napkins
25222,pot plants
25223,ice cream
25223,salty snack
25223,waffles
25224,sausage
25224,ham
25224,meat
25224,chicken
25224,tropical fruit
25224,other vegetables
25224,whole milk
25224,butter
25224,yogurt
25224,cream cheese 
25224,frozen vegetables
25224,domestic eggs
25224,rolls/buns
25224,brown bread
25224,semi-finished bread
25224,candy
25224,newspapers
25225,root vegetables
25225,fruit/vegetable juice
25225,long life bakery product
25225,pot plants
25226,ham
25226,tropical fruit
25226,grapes
25226,onions
25226,other vegetables
25226,yogurt
25226,whipped/sour cream
25226,soft cheese
25226,sliced cheese
25226,frozen vegetables
