id,date,bedrooms,bathrooms,sqft_living,sqft_lot,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,sqft_living15,sqft_lot15,price
2126059234,20140924T000000,5,3.5,5110,10018,3850,1260,2003,0,47.7261,-122.17,1790,10018,650000
2126059276,20141126T000000,3,3,2330,10327,2330,0,1998,0,47.7239,-122.164,2200,4629,612000
2126079014,20140512T000000,4,2.25,2540,228254,1450,1090,1990,0,47.719,-121.912,1780,59241,540000
2126079046,20150407T000000,3,1.75,1220,216332,1220,0,1981,0,47.7224,-121.926,1540,61419,390000
2128000160,20141204T000000,4,1.75,2160,7700,2160,0,1977,0,47.6976,-122.169,2080,7700,429000
2129700320,20150505T000000,1,0.75,940,87120,940,0,1944,0,47.7182,-121.956,1930,165528,250000
2130702075,20140926T000000,3,1,1010,7838,1010,0,1977,0,47.7422,-121.981,1380,8128,316000
2130702205,20150406T000000,3,1.75,1790,7123,1790,0,1913,1995,47.7429,-121.981,1660,8128,390000
2130702270,20140628T000000,3,1,1040,8128,1040,0,1983,0,47.7425,-121.981,1520,7500,234000
2130702350,20140604T000000,4,2.5,2310,8030,2310,0,1978,0,47.7433,-121.982,1780,8041,364950
2131701240,20150108T000000,2,1,1050,6317,1050,0,1913,0,47.7364,-121.981,1600,9616,349950
2133010110,20150508T000000,4,2.5,1770,13168,1770,0,1990,0,47.7306,-121.966,2050,14859,455000
2141310490,20150102T000000,3,2.25,1920,8412,1460,460,1977,0,47.5578,-122.132,2490,8700,625000
2143700830,20150312T000000,4,2.5,2100,19680,2100,0,1914,0,47.4787,-122.23,1340,12300,370000
2143700830,20141006T000000,4,2.5,2100,19680,2100,0,1914,0,47.4787,-122.23,1340,12300,207000
2143700861,20141030T000000,2,1.75,1340,7380,1340,0,1940,0,47.4785,-122.229,1980,9600,192000
2144800215,20140519T000000,4,1.75,2080,13629,1040,1040,1955,0,47.4866,-122.232,1780,14659,285000
2149800148,20140514T000000,3,2,1850,8250,1150,700,1952,0,47.3066,-122.209,1580,7153,257200
2155500030,20150428T000000,4,1.75,1720,9600,1720,0,1969,0,47.4764,-122.155,1660,10720,380000
2159900060,20150113T000000,2,1.5,1510,1962,1510,0,1985,0,47.6214,-122.153,1510,2182,451101
2162000160,20150303T000000,3,2.25,2950,15207,2070,880,1966,0,47.5571,-122.216,2950,22000,992000
2171400126,20140605T000000,3,1,1690,4250,1020,670,1967,0,47.4945,-122.258,1820,8865,269000
2171400197,20140918T000000,5,3,2520,5500,1550,970,2004,0,47.4938,-122.255,1700,8000,350000
2171400218,20150416T000000,4,1.5,1280,8000,1280,0,1960,0,47.4949,-122.255,1420,8211,245000
2172000075,20140623T000000,2,2,1610,17600,1610,0,1930,1983,47.4855,-122.266,1310,12950,290900
2172000750,20140527T000000,2,1,1180,9350,1180,0,1918,0,47.4889,-122.259,1780,9306,160000
2180001080,20140819T000000,3,2,1260,22100,1260,0,1981,0,47.2772,-122.354,1430,13000,277500
2188200785,20140912T000000,3,1,880,19600,880,0,1978,0,47.2707,-122.34,880,10500,196000
2190601049,20150429T000000,3,1.5,1010,10000,1010,0,1973,0,47.2881,-122.294,2420,34637,212000
2190601055,20140624T000000,4,1.75,2700,27072,1380,1320,1958,0,47.2877,-122.293,2460,34850,314900
2193310300,20150401T000000,3,2,1430,9250,990,440,1983,0,47.6952,-122.096,1830,8003,510000
2193340140,20140814T000000,4,2.5,1850,7850,1850,0,1985,0,47.6914,-122.103,1830,8140,540000
2197600451,20141105T000000,5,2,2270,2400,2270,0,1905,0,47.6051,-122.319,1320,2400,631000
2200500350,20140812T000000,2,1,1640,14100,1140,500,1954,0,47.5712,-122.143,1520,13527,500000
2201500030,20141006T000000,4,1,1750,9600,1750,0,1954,0,47.5759,-122.137,1750,10530,420000
2201500490,20150406T000000,3,1,950,10080,950,0,1954,0,47.572,-122.139,1060,10000,435000
2202500110,20140805T000000,3,1.5,1690,9708,1690,0,1954,0,47.5732,-122.136,1570,9858,430000
2203500570,20150217T000000,4,1.75,1700,10642,850,850,1954,0,47.5674,-122.142,1610,11200,437000
2205500400,20140514T000000,4,1.75,1900,8250,950,950,1955,0,47.5765,-122.147,1480,8360,542000
2205500575,20150209T000000,3,1,1200,10800,1200,0,1955,0,47.5771,-122.144,1370,9950,390000
2205700350,20141104T000000,4,1.75,1700,8640,850,850,1955,0,47.5772,-122.153,1620,9000,378500
2205700405,20140708T000000,3,1,1340,13750,1340,0,1955,0,47.5771,-122.151,1430,11400,479000
2206700295,20140915T000000,3,1,1210,9473,1210,0,1955,0,47.5637,-122.139,1700,11465,453000
2207100405,20150506T000000,4,1.75,1730,7245,880,850,1955,0,47.5995,-122.144,1550,7245,423000
2207200520,20140929T000000,3,1,970,8040,970,0,1956,0,47.603,-122.132,1250,7000,425000
2207200820,20141015T000000,3,1.5,1420,7520,1420,0,1956,0,47.601,-122.134,2000,7520,413107
2210500019,20150324T000000,3,1,1320,8500,1320,0,1954,0,47.6187,-122.226,2790,10800,937500
2211700160,20140512T000000,3,1.5,1770,17208,1160,610,1959,0,47.5659,-122.117,2450,17118,450000
2212200090,20150209T000000,3,1,1610,7140,1080,530,1976,0,47.3943,-122.189,1800,7600,215000
2212900470,20150211T000000,3,1,1200,10080,1200,0,1969,0,47.3261,-122.135,1230,9800,186000
2212901130,20141103T000000,3,1,1230,12201,1230,0,1969,0,47.3285,-122.134,1230,10780,210000
2214800270,20140925T000000,4,2.5,2770,7000,1940,830,1979,0,47.3396,-122.256,2140,7684,355000
2215450060,20141223T000000,3,2.5,2200,7201,2200,0,1994,0,47.3821,-122.207,2250,7240,302495
2215902010,20140507T000000,3,2.5,1600,7000,1600,0,1993,0,47.3534,-122.057,1700,7000,275000
2218000335,20140707T000000,3,1.75,1320,2500,870,450,1918,0,47.6681,-122.305,1580,2750,530000
2218000390,20140612T000000,5,2,2060,6000,2060,0,1903,0,47.6685,-122.305,1770,5000,580000
2221000070,20150327T000000,3,1.75,1590,7280,1140,450,1974,0,47.4288,-122.153,1590,9634,280000
2221000100,20140507T000000,3,1.75,1840,10723,1220,620,1974,0,47.429,-122.154,1590,9820,310000
2222059064,20150318T000000,4,1.75,1870,22072,1070,800,1959,0,47.3775,-122.165,2100,10185,285000
2222059065,20141112T000000,3,2.5,1940,14952,1940,0,1994,0,47.3777,-122.165,2030,10450,297000
2222900082,20140513T000000,3,2,1770,6610,960,810,1954,0,47.7703,-122.343,2010,4361,449500
2223089048,20140625T000000,4,2,2020,48693,2020,0,1949,0,47.4646,-121.759,1610,34900,356000
2224700136,20150122T000000,4,1,1300,8400,1300,0,1953,0,47.7612,-122.332,1330,8400,315000
2225059118,20141202T000000,4,2.75,2980,42253,1860,1120,1973,0,47.6392,-122.163,2980,42253,949000
2228900195,20150311T000000,4,2.5,2240,5402,2240,0,2005,0,47.772,-122.35,2240,7560,556000
2228900270,20150212T000000,2,1,1010,6000,1010,0,1944,0,47.771,-122.353,1610,7313,302000
2228900270,20140812T000000,2,1,1010,6000,1010,0,1944,0,47.771,-122.353,1610,7313,215000
2231500030,20150324T000000,4,2.25,2180,10754,1100,1080,1954,0,47.7711,-122.341,1810,6929,530000
2231500030,20141001T000000,4,2.25,2180,10754,1100,1080,1954,0,47.7711,-122.341,1810,6929,315000
2235000015,20140804T000000,2,1,810,4560,810,0,1928,0,47.5425,-122.376,1490,4560,260600
2239800070,20140627T000000,4,2.25,2300,7700,1380,920,1959,0,47.7137,-122.322,2010,8820,417000
2249500059,20150107T000000,3,2,1810,2159,1010,800,1922,0,47.6273,-122.345,1810,2159,550000
2249500367,20141021T000000,3,2.5,1980,2975,1980,0,1993,0,47.6294,-122.344,1980,3144,736000
2251500270,20150413T000000,4,2.25,2690,15000,1890,800,1978,0,47.612,-122.064,2670,15030,700000
2254502445,20140530T000000,3,1,1220,4800,1220,0,1901,0,47.6101,-122.307,1200,4800,385000
2258500049,20140602T000000,3,1,950,4250,950,0,1948,0,47.609,-122.307,2130,5120,469000
2260000340,20141115T000000,4,1.75,2340,9100,1610,730,1975,0,47.6401,-122.108,2470,11000,700000
2260800110,20140513T000000,3,3.25,3610,59677,2440,1170,2003,0,47.5464,-122.088,3130,65775,777000
2264500350,20150418T000000,4,1,1330,2400,1330,0,1901,0,47.65,-122.34,1330,4400,615000
2264500890,20140508T000000,3,1,1250,4620,1150,100,1900,0,47.651,-122.341,1900,4400,712000
2267000160,20141020T000000,4,2,1190,8190,1190,0,1945,0,47.6908,-122.397,1190,1567,900000
2268000370,20140708T000000,3,1,910,10575,910,0,1968,0,47.2741,-122.301,1470,10425,190000
2268400350,20140916T000000,4,2.5,1710,9627,1440,270,1976,2014,47.559,-122.164,2140,9131,749000
2270000070,20141030T000000,4,2.5,1560,4350,1560,0,2003,0,47.5025,-122.186,1560,4350,280000
2274000026,20141101T000000,3,2.5,1250,864,1250,0,2004,0,47.6978,-122.318,1330,2298,353000
2287000030,20141014T000000,3,1.75,1870,9897,1870,0,1960,0,47.5505,-122.221,1900,10005,811000
2287000060,20140912T000000,3,2.5,2140,9897,2140,0,1959,0,47.5505,-122.219,2680,10083,799000
2288000090,20150429T000000,4,1.75,2260,17711,2260,0,1968,0,47.5498,-122.214,2880,16594,980000
2291401425,20140910T000000,5,2,1910,5508,1020,890,1968,0,47.7074,-122.349,1030,7440,485000
2296500036,20150310T000000,4,2.75,2980,13260,1800,1180,1979,0,47.5152,-122.197,1920,10731,450000
2296500131,20141216T000000,5,4,4660,9900,2600,2060,1979,0,47.5135,-122.2,3380,9900,739000
2296500136,20140509T000000,4,3.5,3810,13592,2560,1250,2013,0,47.5134,-122.2,3230,9311,839900
2296700260,20140626T000000,3,2.5,1730,8490,1210,520,1969,0,47.7187,-122.219,1870,7400,460000
2301400640,20140717T000000,4,2,2330,5000,1720,610,1925,0,47.6804,-122.358,2090,5000,891000
2310000240,20150313T000000,3,2.25,1420,8549,1420,0,1989,0,47.3576,-122.039,1560,7471,275000
2310030510,20150422T000000,4,2.25,1550,7579,1550,0,1993,0,47.354,-122.047,1630,6397,320000
2313900165,20140730T000000,3,2,1510,3750,1510,0,1928,0,47.5737,-122.383,1500,5000,479200
2313900510,20141028T000000,3,1.75,1330,5000,1210,120,1909,0,47.5724,-122.384,1500,4000,532500
2313900560,20140825T000000,3,2,1830,3500,1290,540,1909,0,47.573,-122.383,1530,4000,554000
2313900740,20141119T000000,3,1,1180,3750,1030,150,1940,0,47.5726,-122.382,1280,3750,425000
2314300200,20141021T000000,4,3,2580,7299,2580,0,1998,0,47.4646,-122.15,2250,6165,449500
2320069083,20141125T000000,3,2,1820,15068,1520,300,1920,2014,47.2103,-121.999,1490,9589,283000
2320069206,20150325T000000,3,1,1250,8276,1250,0,1939,0,47.2092,-121.997,1250,8792,219000
2320069248,20140701T000000,3,1,1200,8514,1200,0,1959,0,47.2043,-122.008,1210,8985,165050
2320069364,20141016T000000,3,2.5,2490,18525,2490,0,1995,0,47.2119,-122.001,1850,9516,370000
2321300390,20141105T000000,3,2,1870,3388,1230,640,1925,0,47.6372,-122.395,1780,4050,650000
2322029048,20141119T000000,3,2.75,2830,505166,1830,1000,1962,0,47.3782,-122.514,2120,21988,999000
2322059039,20140821T000000,3,1,1470,32670,1020,450,1958,0,47.3811,-122.144,2640,24100,238000
2322069114,20141010T000000,3,1,1050,16050,1050,0,1960,1981,47.3841,-122.006,1610,27600,287653
2322069168,20140507T000000,3,2.5,2680,327135,2680,0,1995,0,47.3783,-122.003,2020,60080,630000
2323059184,20141230T000000,4,2,1800,13551,1800,0,1974,0,47.4721,-122.128,1730,13551,305000
2324039036,20150403T000000,3,2,2150,5400,1380,770,1911,0,47.555,-122.379,1940,6500,597500
2324800070,20140610T000000,3,2.5,3000,25341,3000,0,1995,0,47.6724,-122.013,3000,32417,740000
2325069117,20140805T000000,5,3.5,4510,16305,2820,1690,2003,0,47.6346,-122.011,4330,18741,960000
2326059082,20150126T000000,3,2.25,2080,70567,2080,0,1990,0,47.7221,-122.124,3730,43560,594000
2326079039,20150211T000000,1,1,890,211576,890,0,1996,0,47.7216,-121.883,1670,217364,362000
2326300090,20140604T000000,3,1.75,2090,4725,1610,480,1947,2013,47.657,-122.394,1280,4725,865000
2329500260,20140709T000000,3,1.5,1940,9887,1140,800,1969,0,47.3289,-122.327,1410,9936,232500
2329800240,20150218T000000,4,3,1900,7194,1900,0,1988,0,47.3768,-122.117,1690,7194,285000
2329810590,20140806T000000,3,2.5,1940,9874,1940,0,1990,0,47.3794,-122.113,1860,8875,285000
2330000015,20140826T000000,6,2.25,3140,10250,1570,1570,1959,0,47.6116,-122.169,2320,10250,740000
2331300025,20150311T000000,4,3.25,1860,4356,1860,0,1917,2005,47.6785,-122.351,1860,4356,967000
2331300505,20140613T000000,5,3.5,2320,4960,1720,600,1926,0,47.6763,-122.352,1700,4960,822500
2331540070,20140703T000000,4,2.5,2300,6448,2300,0,2001,0,47.3813,-122.204,1860,5872,342000
2333230270,20140814T000000,4,2.5,1990,3980,1990,0,2002,0,47.4445,-122.17,1990,4373,328000
2346200030,20150105T000000,5,2.75,2990,6768,2990,0,2014,0,47.5462,-122.182,2870,6768,802541
2346800270,20150106T000000,3,3,2920,23085,1540,1380,1908,0,47.5159,-122.395,2270,18180,555000
2349300060,20150212T000000,4,2,1920,4822,920,1000,1914,0,47.5507,-122.381,1120,4822,200000
2349300090,20140516T000000,3,1,1250,4800,1250,0,1951,0,47.5517,-122.381,1404,4800,340000
2354300740,20150303T000000,3,1,1580,6000,1580,0,1947,0,47.5286,-122.032,1580,6000,551000
2355010090,20141207T000000,3,2.5,3560,11448,3560,0,1997,0,47.7126,-122.104,3290,11506,843500
2359300030,20150508T000000,3,1,910,5212,910,0,1951,0,47.6742,-122.284,1520,6300,565000
2366800055,20141203T000000,3,2.5,1740,10050,1740,0,1989,0,47.2671,-122.236,1300,10125,225000
2379300340,20150331T000000,4,2.5,1930,6228,1930,0,2000,0,47.3572,-122.191,1930,6168,321500
2386000300,20141202T000000,4,2.5,4600,67369,4600,0,1990,0,47.6417,-121.992,4600,67369,800000
2391600165,20140617T000000,3,2.25,2280,5750,1150,1130,1985,0,47.5641,-122.393,1500,5060,475000
2391600320,20150420T000000,3,1,1040,5060,1040,0,1941,0,47.5636,-122.394,890,5060,480000
2391601380,20150223T000000,3,2.25,1650,6250,1650,0,1910,0,47.5639,-122.4,2060,6250,390000
2391602250,20140626T000000,4,1.5,1770,5750,1770,0,1947,0,47.5621,-122.394,970,5750,440000
2391602350,20150213T000000,1,1,670,5750,670,0,1942,2011,47.5624,-122.394,1170,5750,334000
2395710020,20140807T000000,4,2.75,2420,6495,2420,0,2005,0,47.3771,-122.029,2420,6200,369000
2395710070,20140725T000000,4,2.25,2230,6791,2230,0,2005,0,47.3769,-122.028,2420,6297,340000
2397101270,20150126T000000,3,2,1420,3600,1420,0,1904,0,47.6367,-122.364,1250,3600,716000
2402100055,20140716T000000,4,3,2500,5000,1460,1040,1926,0,47.6895,-122.331,1720,4500,670000
2407900200,20150409T000000,4,2.5,2950,4836,2950,0,2006,0,47.479,-122.129,2120,4750,530000
2408600160,20150228T000000,4,2.5,1252,25002,992,260,1996,0,47.3216,-122.291,1860,25002,352000
2412100025,20140606T000000,3,1.5,1750,12500,1150,600,1954,0,47.5666,-121.902,1680,13000,315000
2412600030,20140623T000000,6,3,2180,7956,2180,0,1980,0,47.3054,-122.305,2214,7684,235000
2413300240,20141110T000000,4,2.25,1990,7350,1180,810,1978,0,47.3258,-122.328,2030,7210,280000
2413301070,20150324T000000,4,2.25,2100,8075,2100,0,1978,0,47.3251,-122.329,2100,7464,280000
2414600126,20150415T000000,3,1,1780,7470,1050,730,1960,0,47.5123,-122.337,1780,8113,229500
2414600195,20140721T000000,3,1,1520,8600,1040,480,1951,0,47.5134,-122.335,1320,8600,210000
2414600400,20140805T000000,2,2,1190,7570,1190,0,1939,0,47.5113,-122.338,1190,7635,210000
2419600075,20141201T000000,3,1.75,1480,6360,1480,0,1954,0,47.7311,-122.353,1480,6360,465000
2420069017,20150324T000000,1,1,900,4368,900,0,1915,1950,47.2107,-121.99,1290,5000,152900
2420069201,20141107T000000,3,2,1390,6005,1390,0,2005,0,47.2117,-121.99,1264,5550,267000
2420069251,20150225T000000,1,0.75,520,12981,520,0,1920,0,47.2082,-121.995,1340,12233,262000
2421069039,20150209T000000,3,1.75,1340,196020,1340,0,1987,0,47.2931,-121.992,2250,232230,340000
2422029094,20140716T000000,2,1,833,143947,833,0,2006,0,47.3889,-122.482,1380,143947,517534
2423020260,20140814T000000,3,2.25,1850,7923,1150,700,1977,0,47.7011,-122.171,1780,7420,461000
2423020270,20140715T000000,3,2.25,1780,8784,1230,550,1977,0,47.701,-122.172,1780,7704,470000
2423029245,20140617T000000,3,1.75,2240,78225,2240,0,1976,0,47.4638,-122.484,2030,202554,550000
2423059067,20141219T000000,3,2.75,2070,54557,2070,0,1996,0,47.4659,-122.116,2190,49658,770000
2423059104,20141008T000000,3,2,1970,79714,1070,900,1979,0,47.4674,-122.107,1890,36626,360000
2423069155,20141120T000000,4,2,2090,40419,2090,0,1984,0,47.4691,-121.993,2380,63162,460000
2424000060,20140616T000000,4,2.75,2280,15347,2280,0,1960,0,47.5218,-122.164,2280,15347,500000
2424059035,20140820T000000,3,2.5,3220,54160,2690,530,1981,0,47.5468,-122.109,3460,44374,768000
2424059127,20140820T000000,2,1.75,3490,88909,2320,1170,1980,0,47.5462,-122.112,3490,40185,952000
2424410110,20140611T000000,3,1.75,1790,27427,1130,660,1978,0,47.532,-121.761,1610,16684,325000
2425059074,20150410T000000,5,3,3655,51836,2174,1481,1955,0,47.6434,-122.115,2530,8606,740000
2425700005,20150428T000000,3,1.75,1410,15120,1410,0,1950,0,47.5974,-122.195,1880,15120,760000
2426039313,20150218T000000,2,1.5,1190,1236,1190,0,2005,0,47.7274,-122.357,1390,1756,277500
2426039314,20141201T000000,2,1.5,1190,1265,1190,0,2005,0,47.7274,-122.357,1390,1756,280000
2426059076,20150203T000000,4,2.5,2700,37431,1600,1100,1978,0,47.7258,-122.117,2290,37431,680000
2432000110,20140507T000000,4,2.75,2410,9549,1780,630,1956,0,47.6503,-122.197,2090,9549,758000
2436701180,20140814T000000,5,2.75,2160,4000,1530,630,1927,0,47.667,-122.289,2040,4000,671500
2436701200,20140912T000000,3,1.75,2040,4000,1360,680,1924,0,47.6675,-122.289,1610,4000,720000
2459500310,20150218T000000,3,2.25,1610,6655,1610,0,1985,0,47.4296,-122.161,1780,7529,358000
2459970020,20141124T000000,4,2.5,1950,5451,1950,0,2004,0,47.4341,-122.144,2240,6221,360000
2460700260,20150218T000000,3,2,1480,6698,1080,400,1979,0,47.4614,-122.168,1850,7348,300000
2460700700,20140515T000000,3,2,1650,7352,1160,490,1979,0,47.4612,-122.169,1710,7350,252350
2461900375,20150414T000000,4,2.5,2770,6000,2400,370,1993,0,47.5536,-122.383,2120,6000,685000
2461900510,20140926T000000,4,1,1010,6000,750,260,1925,0,47.5518,-122.383,1450,6000,350000
2461900945,20150421T000000,5,1,1950,6250,1450,500,1917,0,47.5511,-122.386,1950,6250,438000
2464400340,20140625T000000,2,1,900,2910,900,0,1924,0,47.6859,-122.322,1320,2910,381500
2465400036,20141203T000000,4,2.5,2780,10480,1390,1390,1967,0,47.6597,-122.204,2860,10506,990000
2472920140,20150403T000000,4,2.5,2620,9359,2620,0,1987,0,47.438,-122.152,2580,7433,405000
2472930270,20140905T000000,3,2.5,3110,9015,3110,0,1990,0,47.4369,-122.147,2650,8960,485000
2473002080,20150317T000000,3,2.75,3410,9360,3410,0,1967,0,47.4497,-122.147,2260,10128,500000
2473002100,20140827T000000,4,2.25,2330,11400,2330,0,1974,0,47.4495,-122.148,2640,10200,375000
2473003210,20150313T000000,3,1.75,2320,7875,1620,700,1967,0,47.4524,-122.146,1990,9720,364808
2473100090,20141202T000000,5,1.5,1930,7480,1930,0,1966,0,47.4503,-122.157,1480,7705,270000
2473101140,20150428T000000,3,1,1590,8470,1140,450,1967,0,47.4473,-122.159,1570,9375,314950
2473250850,20140716T000000,4,2,1780,7350,900,880,1974,0,47.4562,-122.158,1480,7350,318500
2473251090,20140619T000000,4,1.75,1530,8750,1530,0,1968,0,47.4556,-122.157,1390,8750,269900
2473251170,20140626T000000,4,1.75,1530,17664,1530,0,1968,0,47.4549,-122.155,1530,11625,302000
2473251180,20141217T000000,3,1,1180,13650,1180,0,1967,0,47.4551,-122.154,1460,11730,255000
2473350470,20150511T000000,3,1.5,1440,7875,1440,0,1968,0,47.4561,-122.148,1800,8964,330000
2473350710,20141027T000000,4,1.75,2330,8364,2330,0,1968,0,47.4568,-122.146,2180,9630,390000
2473350930,20140609T000000,4,1.75,2700,7875,2700,0,1968,0,47.454,-122.144,2220,7875,390000
2473360060,20150102T000000,3,1.75,1330,9917,1040,290,1981,0,47.4478,-122.161,1330,9081,263500
2473371780,20140924T000000,5,2.25,2450,9432,2450,0,1973,0,47.4519,-122.13,2310,9100,359950
2473372250,20150121T000000,3,1.75,1490,9493,1490,0,1976,0,47.4514,-122.134,2440,9600,312500
2473381090,20150325T000000,3,2.25,2390,7000,1990,400,1970,0,47.4568,-122.169,1610,7000,270000
2473390710,20150403T000000,3,1.75,1810,10463,1810,0,1969,0,47.4581,-122.162,1620,8551,340500
2473400340,20140604T000000,3,1.5,1650,9380,1130,520,1978,0,47.4525,-122.162,1720,8856,320000
2473400570,20140516T000000,3,2,1760,11410,1060,700,1977,0,47.4528,-122.163,1680,9165,317000
2473410690,20140623T000000,4,1.75,2110,7208,1170,940,1975,0,47.4464,-122.129,1820,7208,324000
2473410740,20141027T000000,3,1.75,1460,7884,1460,0,1975,0,47.4457,-122.128,2050,7210,315000
2473411080,20140609T000000,4,1.75,1920,7665,1500,420,1975,0,47.4476,-122.128,2100,7344,341000
2473420140,20140923T000000,4,2.75,2300,18360,1560,740,1979,0,47.4518,-122.16,1870,9588,315000
2473450200,20150305T000000,4,3,2740,10925,1670,1070,1980,0,47.4538,-122.125,2330,9940,385000
2473480520,20140908T000000,3,2.25,1770,8755,1330,440,1981,0,47.4464,-122.123,1910,8710,327500
2473480560,20140904T000000,3,2.25,2470,10290,2230,240,1984,0,47.4459,-122.124,1970,10150,350000
2473510090,20140729T000000,3,2.25,1750,8900,1750,0,1977,0,47.4451,-122.136,1680,7910,341000
2474400300,20150506T000000,4,2.5,1920,7277,1920,0,1990,0,47.4058,-122.192,2300,7645,320000
2475200140,20150205T000000,3,2,1680,5036,1680,0,1987,0,47.4734,-122.186,1680,4921,370000
2475200590,20150421T000000,3,1.75,1460,4692,1460,0,1988,0,47.472,-122.192,1600,4557,244000
