id,label,cap-shape,cap-surface,bruises,odor,gill-attachment,gill-spacing,gill-size,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,veil-type,ring-number,ring-type,spore-print-color,population,habitat,cap-color-rate,gill-color-rate,veil-color-rate,stalk-color-above-ring-rate,stalk-color-below-ring-rate
1174,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,p,4,7,1,5,6
1175,e,x,y,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,1,6,1,1,1
1176,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,y,d,4,1,1,2,1
1177,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,n,y,d,4,6,1,3,4
1178,p,x,f,f,c,f,c,n,e,b,s,s,p,o,p,k,s,d,4,4,1,1,1
1179,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,1,4,1,1,5
1180,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,p,4,7,1,2,5
1181,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,4,6,1,2,5
1182,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,5,6,1,2,4
1183,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,k,y,d,5,1,1,1,5
1184,p,x,s,f,c,f,c,n,e,b,s,s,p,o,p,n,v,d,3,6,1,1,1
1185,p,x,f,f,c,f,w,n,e,b,s,s,p,o,p,n,s,d,3,4,1,1,1
1186,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,5,5,1,2,1
1187,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,5,4,1,1,1
1188,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,y,d,1,6,1,2,4
1189,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,g,4,7,1,5,6
1190,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,y,d,4,5,1,3,4
1191,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,y,p,4,4,1,2,7
1192,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,n,y,d,5,5,1,3,5
1193,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,g,4,7,1,5,5
1194,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,4,6,1,2,1
1195,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,k,y,d,5,6,1,1,1
1196,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,1,5,1,1,1
1197,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,y,d,4,7,1,2,7
1198,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,k,y,d,5,6,1,3,4
1199,e,x,f,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,4,4,1,3,4
1200,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,4,1,1,2,4
1201,p,x,f,f,c,f,w,n,e,b,s,s,p,o,p,k,s,d,3,6,1,1,1
1202,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,k,y,d,5,4,1,1,5
1203,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,k,y,d,5,1,1,2,5
1204,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,y,d,5,6,1,1,4
1205,e,x,f,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,5,1,1,3,5
1206,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,1,6,1,2,1
1207,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,g,4,4,1,2,7
1208,e,x,f,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,4,1,1,2,1
1209,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,y,d,4,2,1,4,7
1210,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,4,1,1,3,1
1211,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,y,d,1,4,1,2,5
1212,p,x,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,d,4,7,1,4,5
1213,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,y,d,4,5,1,1,5
1214,p,f,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,d,4,4,1,5,5
1215,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,y,d,5,5,1,2,5
1216,p,x,s,f,c,f,c,n,e,b,s,s,p,o,p,n,v,d,4,2,1,1,1
1217,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,5,6,1,2,1
1218,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,y,d,1,6,1,3,1
1219,e,x,f,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,5,1,1,3,1
1220,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,5,1,1,2,1
1221,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,4,5,1,2,4
1222,p,x,s,f,c,f,w,n,e,b,s,s,p,o,p,k,s,d,6,1,1,1,1
1223,p,f,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,d,4,7,1,4,5
1224,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,4,5,1,2,1
1225,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,n,y,d,5,5,1,1,4
1226,p,x,f,f,c,f,c,n,e,b,s,s,p,o,p,n,v,d,6,6,1,1,1
1227,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,n,y,d,1,4,1,3,4
1228,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,4,4,1,2,1
1229,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,y,d,5,4,1,2,1
1230,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,y,d,5,5,1,1,1
1231,e,x,f,t,n,f,c,b,t,b,s,s,p,o,p,n,y,d,4,1,1,2,4
1232,p,x,s,f,c,f,w,n,e,b,s,s,p,o,p,n,v,d,3,4,1,1,1
1233,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,y,d,4,1,1,3,4
1234,p,x,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,d,4,4,1,4,5
1235,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,1,4,1,2,1
1236,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,1,4,1,3,4
1237,p,x,s,f,c,f,w,n,e,b,s,s,p,o,p,k,s,d,4,1,1,1,1
1238,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,y,d,4,4,1,2,1
1239,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,5,5,1,1,1
1240,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,y,d,4,2,1,2,7
1241,e,x,y,t,n,f,c,b,t,b,s,s,p,o,p,n,y,d,1,5,1,3,5
1242,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,5,6,1,2,4
1243,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,5,1,1,2,4
1244,p,x,s,f,c,f,c,n,e,b,s,s,p,o,p,n,s,d,6,1,1,1,1
1245,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,d,4,7,1,2,5
1246,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,5,4,1,2,1
1247,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,4,4,1,3,1
1248,p,x,s,f,c,f,c,n,e,b,s,s,p,o,p,n,v,d,6,4,1,1,1
1249,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,n,y,d,4,6,1,1,4
1250,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,k,y,d,5,1,1,1,1
1251,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,1,6,1,3,1
1252,e,x,y,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,4,1,1,1,1
1253,e,x,y,t,n,f,c,b,t,b,s,s,p,o,p,n,y,d,1,5,1,1,5
1254,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,y,d,1,6,1,3,5
1255,p,x,f,f,c,f,c,n,e,b,s,s,p,o,p,k,v,d,6,4,1,1,1
1256,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,5,4,1,1,5
1257,p,x,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,d,2,4,1,5,7
1258,p,x,s,f,c,f,w,n,e,b,s,s,p,o,p,n,v,d,4,4,1,1,1
1259,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,1,5,1,1,1
1260,p,f,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,d,4,4,1,5,7
1261,p,x,f,f,c,f,w,n,e,b,s,s,p,o,p,k,s,d,4,1,1,1,1
1262,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,y,d,4,4,1,2,4
1263,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,4,6,1,3,4
1264,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,4,5,1,3,5
1265,e,x,y,t,n,f,c,b,t,b,s,s,p,o,p,n,y,d,1,5,1,3,1
1266,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,g,2,4,1,4,7
1267,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,n,y,d,4,6,1,3,1
1268,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,p,4,4,1,4,5
1269,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,5,6,1,3,1
1270,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,n,y,d,5,5,1,2,4
1271,p,f,f,f,f,f,c,b,e,b,k,k,p,o,l,h,y,d,4,4,1,5,5
1272,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,5,4,1,2,4
1273,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,y,p,2,2,1,2,7
1274,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,5,6,1,3,4
1275,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,4,6,1,1,1
1276,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,5,4,1,3,4
1277,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,5,1,1,1,1
1278,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,y,d,5,1,1,3,1
1279,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,1,1,1,3,5
1280,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,4,5,1,3,4
1281,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,5,4,1,2,1
1282,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,g,4,2,1,4,6
1283,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,y,d,1,6,1,1,4
1284,p,x,f,f,c,f,c,n,e,b,s,s,p,o,p,k,v,d,4,1,1,1,1
1285,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,1,5,1,3,1
1286,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,4,5,1,1,4
1287,e,x,f,t,n,f,c,b,t,b,s,s,p,o,p,k,y,d,5,4,1,2,4
1288,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,y,d,5,4,1,2,5
1289,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,4,4,1,2,5
1290,e,x,y,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,4,4,1,3,4
1291,p,x,f,f,c,f,c,n,e,b,s,s,p,o,p,k,s,d,6,2,1,1,1
1292,e,x,y,t,n,f,c,b,t,b,s,s,p,o,p,n,y,d,1,1,1,2,5
1293,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,1,1,1,1,4
1294,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,y,d,4,5,1,2,4
1295,p,f,f,f,f,f,c,b,e,b,k,k,p,o,l,h,y,g,4,2,1,5,7
1296,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,4,5,1,2,5
1297,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,y,d,5,1,1,3,4
1298,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,y,g,4,2,1,2,6
1299,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,y,d,1,1,1,2,4
1300,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,g,4,7,1,2,6
1301,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,k,y,d,5,5,1,1,5
1302,e,x,y,t,n,f,c,b,t,b,s,s,p,o,p,k,y,d,1,5,1,3,1
1303,e,x,y,t,n,f,c,b,t,b,s,s,p,o,p,k,y,d,4,4,1,2,1
1304,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,5,6,1,1,4
1305,p,x,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,d,4,4,1,4,7
1306,p,x,s,f,c,f,c,n,e,b,s,s,p,o,p,k,v,d,4,2,1,1,1
1307,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,g,4,4,1,4,7
1308,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,p,4,4,1,4,6
1309,p,f,f,f,f,f,c,b,e,b,k,k,p,o,l,h,y,p,4,4,1,4,6
1310,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,4,6,1,1,1
1311,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,d,4,2,1,4,7
1312,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,5,4,1,1,5
1313,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,1,5,1,2,4
1314,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,y,d,1,1,1,1,4
1315,p,x,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,d,2,4,1,5,6
1316,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,y,d,4,1,1,1,1
1317,p,x,f,f,c,f,w,n,e,b,s,s,p,o,p,n,s,d,6,6,1,1,1
1318,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,n,y,d,5,5,1,1,1
1319,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,y,d,1,1,1,3,5
1320,e,x,y,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,1,1,1,1,4
1321,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,n,y,d,5,4,1,1,1
1322,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,y,g,4,7,1,2,7
1323,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,p,4,7,1,2,7
1324,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,4,1,1,2,4
1325,e,x,f,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,1,6,1,2,1
1326,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,d,4,4,1,2,5
1327,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,n,y,d,4,5,1,2,4
1328,p,x,f,f,c,f,c,n,e,b,s,s,p,o,p,n,s,d,6,2,1,1,1
1329,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,1,1,1,1,1
1330,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,y,d,4,1,1,3,5
1331,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,y,p,4,2,1,5,7
1332,e,x,f,t,n,f,c,b,t,b,s,s,p,o,p,k,y,d,5,5,1,3,4
1333,p,x,s,f,c,f,w,n,e,b,s,s,p,o,p,k,s,d,4,6,1,1,1
1334,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,g,4,7,1,4,5
1335,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,1,1,1,1,5
1336,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,d,4,2,1,5,6
1337,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,5,4,1,2,4
1338,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,n,y,d,4,6,1,2,1
1339,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,n,y,d,4,5,1,3,5
1340,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,y,d,1,5,1,1,5
1341,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,y,d,5,6,1,1,5
1342,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,y,d,4,4,1,3,4
1343,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,y,d,5,6,1,1,4
1344,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,y,d,1,1,1,2,1
1345,p,x,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,g,2,4,1,2,7
1346,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,k,y,d,4,6,1,2,5
1347,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,1,6,1,3,1
1348,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,y,g,4,2,1,5,6
1349,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,d,4,4,1,2,6
1350,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,y,p,4,4,1,4,7
1351,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,y,d,5,6,1,3,5
1352,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,1,4,1,1,5
1353,p,x,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,d,4,4,1,5,7
1354,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,p,4,4,1,2,6
1355,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,p,4,4,1,4,6
1356,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,1,5,1,2,1
1357,p,x,f,f,c,f,w,n,e,b,s,s,p,o,p,n,s,d,4,1,1,1,1
1358,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,5,1,1,2,5
1359,p,f,f,f,f,f,c,b,e,b,k,k,p,o,l,h,y,d,2,7,1,5,6
1360,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,1,6,1,3,5
1361,e,x,y,t,n,f,c,b,t,b,s,s,p,o,p,k,y,d,5,6,1,1,5
1362,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,y,p,4,7,1,4,6
1363,e,x,y,t,n,f,c,b,t,b,s,s,p,o,p,k,y,d,1,4,1,1,1
1364,p,x,s,f,c,f,c,n,e,b,s,s,p,o,p,n,v,d,3,2,1,1,1
1365,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,4,4,1,1,4
1366,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,5,4,1,2,5
1367,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,y,d,4,4,1,2,5
1368,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,d,4,2,1,2,6
1369,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,5,6,1,1,1
1370,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,y,d,5,4,1,1,4
1371,p,x,s,f,c,f,c,n,e,b,s,s,p,o,p,k,s,d,6,2,1,1,1
1372,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,5,6,1,1,1
1373,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,k,y,d,4,6,1,3,5
1374,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,n,y,d,4,5,1,1,1
1375,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,4,6,1,3,5
1376,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,p,4,7,1,4,6
1377,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,y,d,1,4,1,2,4
1378,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,4,1,1,1,4
1379,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,y,d,1,6,1,2,5
1380,p,x,s,f,c,f,c,n,e,b,s,s,p,o,p,k,s,d,6,1,1,1,1
1381,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,y,d,5,1,1,2,5
1382,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,4,4,1,3,5
1383,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,y,d,5,1,1,1,5
1384,p,x,s,f,c,f,c,n,e,b,s,s,p,o,p,k,s,d,3,6,1,1,1
1385,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,p,4,7,1,5,7
1386,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,1,5,1,1,5
1387,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,g,4,2,1,2,5
1388,p,x,f,f,c,f,c,n,e,b,s,s,p,o,p,n,s,d,3,1,1,1,1
1389,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,y,d,1,5,1,3,4
1390,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,4,4,1,1,1
1391,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,4,1,1,1,1
1392,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,4,5,1,1,5
1393,p,x,f,f,c,f,w,n,e,b,s,s,p,o,p,n,v,d,3,4,1,1,1
1394,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,5,6,1,1,1
1395,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,g,4,2,1,2,6
1396,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,y,d,1,5,1,3,1
1397,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,1,4,1,2,4
1398,p,x,s,f,c,f,c,n,e,b,s,s,p,o,p,k,v,d,6,6,1,1,1
1399,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,y,d,4,1,1,1,4
1400,p,x,s,f,c,f,c,n,e,b,s,s,p,o,p,n,v,d,6,2,1,1,1
1401,e,x,y,t,n,f,c,b,t,b,s,s,p,o,p,n,y,d,1,1,1,1,5
1402,p,x,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,g,4,4,1,4,6
1403,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,y,d,5,5,1,3,1
1404,p,x,f,f,c,f,c,n,e,b,s,s,p,o,p,n,s,d,6,4,1,1,1
1405,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,p,4,4,1,2,7
1406,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,n,y,d,5,6,1,1,4
1407,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,k,y,d,5,5,1,3,1
1408,p,x,f,f,c,f,c,n,e,b,s,s,p,o,p,n,s,d,4,6,1,1,1
1409,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,g,4,4,1,5,7
1410,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,y,d,4,1,1,1,1
1411,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,d,4,4,1,5,6
1412,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,5,5,1,2,5
1413,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,1,6,1,1,5
1414,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,d,2,7,1,4,7
1415,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,y,d,5,1,1,1,1
1416,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,5,4,1,1,1
1417,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,y,d,1,5,1,3,4
1418,e,x,f,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,1,5,1,3,5
1419,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,d,4,2,1,2,6
1420,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,4,6,1,3,1
1421,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,k,y,d,5,5,1,2,1
1422,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,1,4,1,2,5
1423,e,x,y,t,n,f,c,b,t,b,s,s,p,o,p,n,y,d,4,4,1,2,1
1424,e,x,y,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,1,5,1,3,1
1425,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,d,4,4,1,4,6
1426,p,x,s,f,c,f,w,n,e,b,s,s,p,o,p,n,v,d,3,2,1,1,1
1427,p,f,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,p,2,2,1,5,6
1428,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,1,6,1,2,4
1429,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,y,d,5,4,1,2,4
1430,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,n,y,d,5,6,1,2,4
1431,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,n,y,d,5,5,1,2,5
1432,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,5,5,1,3,5
1433,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,y,d,1,1,1,3,4
1434,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,5,1,1,1,4
1435,p,x,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,g,4,7,1,5,7
1436,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,y,d,5,5,1,2,5
1437,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,y,d,1,4,1,1,1
1438,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,d,4,4,1,2,7
1439,p,x,f,f,c,f,w,n,e,b,s,s,p,o,p,k,s,d,3,4,1,1,1
1440,p,x,f,f,c,f,w,n,e,b,s,s,p,o,p,k,v,d,4,4,1,1,1
1441,e,x,y,t,n,f,c,b,t,b,s,s,p,o,p,n,y,d,1,6,1,1,4
1442,p,f,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,p,2,7,1,2,5
1443,p,x,s,f,c,f,w,n,e,b,s,s,p,o,p,n,v,d,4,1,1,1,1
1444,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,5,5,1,3,1
1445,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,y,d,5,6,1,1,1
1446,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,5,4,1,3,5
1447,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,d,2,4,1,4,7
1448,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,1,6,1,3,4
1449,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,5,5,1,1,1
1450,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,5,6,1,2,1
1451,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,p,2,4,1,2,5
1452,p,x,f,f,c,f,c,n,e,b,s,s,p,o,p,n,v,d,4,1,1,1,1
1453,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,5,6,1,1,5
1454,p,x,s,f,c,f,c,n,e,b,s,s,p,o,p,n,s,d,4,2,1,1,1
1455,p,x,f,f,c,f,c,n,e,b,s,s,p,o,p,n,v,d,3,6,1,1,1
