"iid";"id";"gender";"order";"age_o";"age";"race";"sports";"tvsports";"dining";"art";"hiking";"reading";"tv";"theater";"movies";"music";"shopping";"yoga";"fun";"goal"
151;10;0;4;29;28;2;5;1;10;8;8;8;1;9;8;10;7;7;7.0;3
151;10;0;16;22;28;2;5;1;10;8;8;8;1;9;8;10;7;7;8.0;3
151;10;0;9;27;28;2;5;1;10;8;8;8;1;9;8;10;7;7;7.0;3
151;10;0;12;26;28;2;5;1;10;8;8;8;1;9;8;10;7;7;8.0;3
151;10;0;3;27;28;2;5;1;10;8;8;8;1;9;8;10;7;7;5.0;3
151;10;0;11;30;28;2;5;1;10;8;8;8;1;9;8;10;7;7;4.0;3
151;10;0;5;26;28;2;5;1;10;8;8;8;1;9;8;10;7;7;6.0;3
151;10;0;13;23;28;2;5;1;10;8;8;8;1;9;8;10;7;7;5.0;3
151;10;0;8;23;28;2;5;1;10;8;8;8;1;9;8;10;7;7;4.0;3
151;10;0;2;28;28;2;5;1;10;8;8;8;1;9;8;10;7;7;7.0;3
151;10;0;1;28;28;2;5;1;10;8;8;8;1;9;8;10;7;7;3.0;3
151;10;0;6;29;28;2;5;1;10;8;8;8;1;9;8;10;7;7;5.0;3
151;10;0;10;27;28;2;5;1;10;8;8;8;1;9;8;10;7;7;6.0;3
151;10;0;7;22;28;2;5;1;10;8;8;8;1;9;8;10;7;7;9.0;3
152;11;0;4;23;27;4;4;1;8;8;5;10;5;9;10;9;7;1;6.0;1
152;11;0;5;28;27;4;4;1;8;8;5;10;5;9;10;9;7;1;4.0;1
152;11;0;10;29;27;4;4;1;8;8;5;10;5;9;10;9;7;1;7.0;1
152;11;0;6;22;27;4;4;1;8;8;5;10;5;9;10;9;7;1;8.0;1
152;11;0;15;27;27;4;4;1;8;8;5;10;5;9;10;9;7;1;7.0;1
152;11;0;2;26;27;4;4;1;8;8;5;10;5;9;10;9;7;1;7.0;1
152;11;0;9;27;27;4;4;1;8;8;5;10;5;9;10;9;7;1;7.0;1
152;11;0;1;30;27;4;4;1;8;8;5;10;5;9;10;9;7;1;8.0;1
152;11;0;11;26;27;4;4;1;8;8;5;10;5;9;10;9;7;1;5.0;1
152;11;0;3;23;27;4;4;1;8;8;5;10;5;9;10;9;7;1;8.0;1
152;11;0;14;23;27;4;4;1;8;8;5;10;5;9;10;9;7;1;6.0;1
152;11;0;8;28;27;4;4;1;8;8;5;10;5;9;10;9;7;1;8.0;1
152;11;0;7;28;27;4;4;1;8;8;5;10;5;9;10;9;7;1;6.0;1
152;11;0;12;29;27;4;4;1;8;8;5;10;5;9;10;9;7;1;8.0;1
152;11;0;16;27;27;4;4;1;8;8;5;10;5;9;10;9;7;1;8.0;1
152;11;0;13;22;27;4;4;1;8;8;5;10;5;9;10;9;7;1;6.0;1
153;12;0;3;23;28;4;8;5;7;6;6;10;6;7;9;7;8;5;6.0;2
153;12;0;4;28;28;4;8;5;7;6;6;10;6;7;9;7;8;5;8.0;2
153;12;0;9;29;28;4;8;5;7;6;6;10;6;7;9;7;8;5;6.0;2
153;12;0;5;22;28;4;8;5;7;6;6;10;6;7;9;7;8;5;7.0;2
153;12;0;14;27;28;4;8;5;7;6;6;10;6;7;9;7;8;5;6.0;2
153;12;0;1;26;28;4;8;5;7;6;6;10;6;7;9;7;8;5;8.0;2
153;12;0;8;27;28;4;8;5;7;6;6;10;6;7;9;7;8;5;7.0;2
153;12;0;16;30;28;4;8;5;7;6;6;10;6;7;9;7;8;5;5.0;2
153;12;0;10;26;28;4;8;5;7;6;6;10;6;7;9;7;8;5;4.0;2
153;12;0;2;23;28;4;8;5;7;6;6;10;6;7;9;7;8;5;7.0;2
153;12;0;13;23;28;4;8;5;7;6;6;10;6;7;9;7;8;5;6.0;2
153;12;0;7;28;28;4;8;5;7;6;6;10;6;7;9;7;8;5;7.0;2
153;12;0;6;28;28;4;8;5;7;6;6;10;6;7;9;7;8;5;5.0;2
153;12;0;11;29;28;4;8;5;7;6;6;10;6;7;9;7;8;5;7.0;2
153;12;0;15;27;28;4;8;5;7;6;6;10;6;7;9;7;8;5;6.0;2
153;12;0;12;22;28;4;8;5;7;6;6;10;6;7;9;7;8;5;6.0;2
154;13;0;7;23;27;2;10;7;8;6;6;8;7;7;8;6;3;2;5.0;6
154;13;0;8;28;27;2;10;7;8;6;6;8;7;7;8;6;3;2;8.0;6
154;13;0;13;29;27;2;10;7;8;6;6;8;7;7;8;6;3;2;9.0;6
154;13;0;9;22;27;2;10;7;8;6;6;8;7;7;8;6;3;2;9.0;6
154;13;0;2;27;27;2;10;7;8;6;6;8;7;7;8;6;3;2;7.0;6
154;13;0;5;26;27;2;10;7;8;6;6;8;7;7;8;6;3;2;9.0;6
154;13;0;12;27;27;2;10;7;8;6;6;8;7;7;8;6;3;2;9.0;6
154;13;0;4;30;27;2;10;7;8;6;6;8;7;7;8;6;3;2;5.0;6
154;13;0;14;26;27;2;10;7;8;6;6;8;7;7;8;6;3;2;9.0;6
154;13;0;6;23;27;2;10;7;8;6;6;8;7;7;8;6;3;2;8.0;6
154;13;0;1;23;27;2;10;7;8;6;6;8;7;7;8;6;3;2;5.0;6
154;13;0;11;28;27;2;10;7;8;6;6;8;7;7;8;6;3;2;9.0;6
154;13;0;10;28;27;2;10;7;8;6;6;8;7;7;8;6;3;2;5.0;6
154;13;0;15;29;27;2;10;7;8;6;6;8;7;7;8;6;3;2;8.0;6
154;13;0;3;27;27;2;10;7;8;6;6;8;7;7;8;6;3;2;10.0;6
154;13;0;16;22;27;2;10;7;8;6;6;8;7;7;8;6;3;2;9.0;6
155;14;0;13;23;27;2;2;1;10;8;5;10;4;10;9;7;7;4;2.0;2
155;14;0;14;28;27;2;2;1;10;8;5;10;4;10;9;7;7;4;3.0;2
155;14;0;3;29;27;2;2;1;10;8;5;10;4;10;9;7;7;4;7.0;2
155;14;0;15;22;27;2;2;1;10;8;5;10;4;10;9;7;7;4;8.0;2
155;14;0;8;27;27;2;2;1;10;8;5;10;4;10;9;7;7;4;4.0;2
155;14;0;11;26;27;2;2;1;10;8;5;10;4;10;9;7;7;4;6.0;2
155;14;0;2;27;27;2;2;1;10;8;5;10;4;10;9;7;7;4;7.0;2
155;14;0;10;30;27;2;2;1;10;8;5;10;4;10;9;7;7;4;6.0;2
155;14;0;4;26;27;2;2;1;10;8;5;10;4;10;9;7;7;4;6.0;2
155;14;0;12;23;27;2;2;1;10;8;5;10;4;10;9;7;7;4;6.0;2
155;14;0;7;23;27;2;2;1;10;8;5;10;4;10;9;7;7;4;6.0;2
155;14;0;1;28;27;2;2;1;10;8;5;10;4;10;9;7;7;4;7.0;2
155;14;0;16;28;27;2;2;1;10;8;5;10;4;10;9;7;7;4;3.0;2
155;14;0;5;29;27;2;2;1;10;8;5;10;4;10;9;7;7;4;4.0;2
155;14;0;9;27;27;2;2;1;10;8;5;10;4;10;9;7;7;4;6.0;2
155;14;0;6;22;27;2;2;1;10;8;5;10;4;10;9;7;7;4;4.0;2
156;15;0;15;23;30;1;3;7;10;10;8;10;10;10;10;10;7;8;3.0;2
156;15;0;16;28;30;1;3;7;10;10;8;10;10;10;10;10;7;8;6.0;2
156;15;0;5;29;30;1;3;7;10;10;8;10;10;10;10;10;7;8;9.0;2
156;15;0;1;22;30;1;3;7;10;10;8;10;10;10;10;10;7;8;7.0;2
156;15;0;10;27;30;1;3;7;10;10;8;10;10;10;10;10;7;8;3.0;2
156;15;0;13;26;30;1;3;7;10;10;8;10;10;10;10;10;7;8;7.0;2
156;15;0;4;27;30;1;3;7;10;10;8;10;10;10;10;10;7;8;6.0;2
156;15;0;12;30;30;1;3;7;10;10;8;10;10;10;10;10;7;8;7.0;2
156;15;0;6;26;30;1;3;7;10;10;8;10;10;10;10;10;7;8;9.0;2
156;15;0;14;23;30;1;3;7;10;10;8;10;10;10;10;10;7;8;6.0;2
156;15;0;9;23;30;1;3;7;10;10;8;10;10;10;10;10;7;8;9.0;2
156;15;0;3;28;30;1;3;7;10;10;8;10;10;10;10;10;7;8;8.0;2
156;15;0;2;28;30;1;3;7;10;10;8;10;10;10;10;10;7;8;3.0;2
156;15;0;7;29;30;1;3;7;10;10;8;10;10;10;10;10;7;8;2.0;2
156;15;0;11;27;30;1;3;7;10;10;8;10;10;10;10;10;7;8;8.0;2
156;15;0;8;22;30;1;3;7;10;10;8;10;10;10;10;10;7;8;9.0;2
157;16;0;8;23;28;4;8;7;8;6;9;7;4;6;7;6;6;3;2.0;1
157;16;0;9;28;28;4;8;7;8;6;9;7;4;6;7;6;6;3;6.0;1
157;16;0;14;29;28;4;8;7;8;6;9;7;4;6;7;6;6;3;10.0;1
157;16;0;10;22;28;4;8;7;8;6;9;7;4;6;7;6;6;3;7.0;1
157;16;0;3;27;28;4;8;7;8;6;9;7;4;6;7;6;6;3;2.0;1
157;16;0;6;26;28;4;8;7;8;6;9;7;4;6;7;6;6;3;5.0;1
157;16;0;13;27;28;4;8;7;8;6;9;7;4;6;7;6;6;3;7.0;1
157;16;0;5;30;28;4;8;7;8;6;9;7;4;6;7;6;6;3;4.0;1
157;16;0;15;26;28;4;8;7;8;6;9;7;4;6;7;6;6;3;7.0;1
157;16;0;7;23;28;4;8;7;8;6;9;7;4;6;7;6;6;3;6.0;1
157;16;0;2;23;28;4;8;7;8;6;9;7;4;6;7;6;6;3;7.0;1
157;16;0;12;28;28;4;8;7;8;6;9;7;4;6;7;6;6;3;8.0;1
157;16;0;11;28;28;4;8;7;8;6;9;7;4;6;7;6;6;3;4.0;1
157;16;0;16;29;28;4;8;7;8;6;9;7;4;6;7;6;6;3;6.0;1
157;16;0;4;27;28;4;8;7;8;6;9;7;4;6;7;6;6;3;8.0;1
157;16;0;1;22;28;4;8;7;8;6;9;7;4;6;7;6;6;3;6.0;1
158;1;1;1;24;23;2;2;4;6;4;7;8;6;5;8;9;5;1;7.0;4
158;1;1;2;33;23;2;2;4;6;4;7;8;6;5;8;9;5;1;6.0;4
158;1;1;5;23;23;2;2;4;6;4;7;8;6;5;8;9;5;1;7.0;4
158;1;1;6;24;23;2;2;4;6;4;7;8;6;5;8;9;5;1;7.0;4
158;1;1;12;36;23;2;2;4;6;4;7;8;6;5;8;9;5;1;7.0;4
158;1;1;11;26;23;2;2;4;6;4;7;8;6;5;8;9;5;1;9.0;4
158;1;1;10;27;23;2;2;4;6;4;7;8;6;5;8;9;5;1;7.0;4
158;1;1;9;28;23;2;2;4;6;4;7;8;6;5;8;9;5;1;8.0;4
158;1;1;16;31;23;2;2;4;6;4;7;8;6;5;8;9;5;1;7.0;4
158;1;1;14;28;23;2;2;4;6;4;7;8;6;5;8;9;5;1;9.0;4
158;1;1;4;27;23;2;2;4;6;4;7;8;6;5;8;9;5;1;7.0;4
158;1;1;3;28;23;2;2;4;6;4;7;8;6;5;8;9;5;1;6.0;4
158;1;1;7;27;23;2;2;4;6;4;7;8;6;5;8;9;5;1;8.0;4
158;1;1;13;27;23;2;2;4;6;4;7;8;6;5;8;9;5;1;8.0;4
158;1;1;15;30;23;2;2;4;6;4;7;8;6;5;8;9;5;1;8.0;4
158;1;1;8;28;23;2;2;4;6;4;7;8;6;5;8;9;5;1;7.0;4
159;2;1;2;24;28;2;7;7;9;8;6;8;7;7;9;9;7;2;6.0;1
159;2;1;3;33;28;2;7;7;9;8;6;8;7;7;9;9;7;2;5.0;1
159;2;1;6;23;28;2;7;7;9;8;6;8;7;7;9;9;7;2;8.0;1
159;2;1;7;24;28;2;7;7;9;8;6;8;7;7;9;9;7;2;7.0;1
159;2;1;13;36;28;2;7;7;9;8;6;8;7;7;9;9;7;2;5.0;1
159;2;1;12;26;28;2;7;7;9;8;6;8;7;7;9;9;7;2;6.0;1
159;2;1;11;27;28;2;7;7;9;8;6;8;7;7;9;9;7;2;5.0;1
159;2;1;10;28;28;2;7;7;9;8;6;8;7;7;9;9;7;2;7.0;1
159;2;1;1;31;28;2;7;7;9;8;6;8;7;7;9;9;7;2;8.0;1
159;2;1;15;28;28;2;7;7;9;8;6;8;7;7;9;9;7;2;7.0;1
159;2;1;5;27;28;2;7;7;9;8;6;8;7;7;9;9;7;2;5.0;1
159;2;1;4;28;28;2;7;7;9;8;6;8;7;7;9;9;7;2;6.0;1
159;2;1;8;27;28;2;7;7;9;8;6;8;7;7;9;9;7;2;7.0;1
159;2;1;14;27;28;2;7;7;9;8;6;8;7;7;9;9;7;2;7.0;1
159;2;1;16;30;28;2;7;7;9;8;6;8;7;7;9;9;7;2;5.0;1
159;2;1;9;28;28;2;7;7;9;8;6;8;7;7;9;9;7;2;6.0;1
160;3;1;7;24;29;1;9;8;6;4;3;6;3;7;9;9;3;2;7.0;2
160;3;1;8;33;29;1;9;8;6;4;3;6;3;7;9;9;3;2;5.0;2
160;3;1;11;23;29;1;9;8;6;4;3;6;3;7;9;9;3;2;9.0;2
160;3;1;12;24;29;1;9;8;6;4;3;6;3;7;9;9;3;2;4.0;2
160;3;1;2;36;29;1;9;8;6;4;3;6;3;7;9;9;3;2;6.0;2
160;3;1;1;26;29;1;9;8;6;4;3;6;3;7;9;9;3;2;8.0;2
160;3;1;16;27;29;1;9;8;6;4;3;6;3;7;9;9;3;2;8.0;2
160;3;1;15;28;29;1;9;8;6;4;3;6;3;7;9;9;3;2;6.0;2
160;3;1;6;31;29;1;9;8;6;4;3;6;3;7;9;9;3;2;8.0;2
160;3;1;4;28;29;1;9;8;6;4;3;6;3;7;9;9;3;2;8.0;2
160;3;1;10;27;29;1;9;8;6;4;3;6;3;7;9;9;3;2;6.0;2
160;3;1;9;28;29;1;9;8;6;4;3;6;3;7;9;9;3;2;6.0;2
160;3;1;13;27;29;1;9;8;6;4;3;6;3;7;9;9;3;2;7.0;2
160;3;1;3;27;29;1;9;8;6;4;3;6;3;7;9;9;3;2;8.0;2
160;3;1;5;30;29;1;9;8;6;4;3;6;3;7;9;9;3;2;9.0;2
160;3;1;14;28;29;1;9;8;6;4;3;6;3;7;9;9;3;2;9.0;2
161;4;1;3;24;22;2;9;9;8;6;7;9;8;6;8;9;6;2;7.0;2
161;4;1;4;33;22;2;9;9;8;6;7;9;8;6;8;9;6;2;5.0;2
161;4;1;7;23;22;2;9;9;8;6;7;9;8;6;8;9;6;2;9.0;2
161;4;1;8;24;22;2;9;9;8;6;7;9;8;6;8;9;6;2;7.0;2
161;4;1;14;36;22;2;9;9;8;6;7;9;8;6;8;9;6;2;4.0;2
161;4;1;13;26;22;2;9;9;8;6;7;9;8;6;8;9;6;2;10.0;2
161;4;1;12;27;22;2;9;9;8;6;7;9;8;6;8;9;6;2;5.0;2
161;4;1;11;28;22;2;9;9;8;6;7;9;8;6;8;9;6;2;5.0;2
161;4;1;2;31;22;2;9;9;8;6;7;9;8;6;8;9;6;2;8.0;2
161;4;1;16;28;22;2;9;9;8;6;7;9;8;6;8;9;6;2;9.0;2
161;4;1;6;27;22;2;9;9;8;6;7;9;8;6;8;9;6;2;6.0;2
161;4;1;5;28;22;2;9;9;8;6;7;9;8;6;8;9;6;2;6.0;2
161;4;1;9;27;22;2;9;9;8;6;7;9;8;6;8;9;6;2;9.0;2
161;4;1;15;27;22;2;9;9;8;6;7;9;8;6;8;9;6;2;10.0;2
161;4;1;1;30;22;2;9;9;8;6;7;9;8;6;8;9;6;2;8.0;2
161;4;1;10;28;22;2;9;9;8;6;7;9;8;6;8;9;6;2;9.0;2
162;5;1;12;24;27;4;3;3;8;7;6;5;4;3;9;10;7;3;6.0;2
162;5;1;13;33;27;4;3;3;8;7;6;5;4;3;9;10;7;3;2.0;2
162;5;1;16;23;27;4;3;3;8;7;6;5;4;3;9;10;7;3;7.0;2
162;5;1;1;24;27;4;3;3;8;7;6;5;4;3;9;10;7;3;7.0;2
162;5;1;7;36;27;4;3;3;8;7;6;5;4;3;9;10;7;3;3.0;2
162;5;1;6;26;27;4;3;3;8;7;6;5;4;3;9;10;7;3;8.0;2
162;5;1;5;27;27;4;3;3;8;7;6;5;4;3;9;10;7;3;7.0;2
162;5;1;4;28;27;4;3;3;8;7;6;5;4;3;9;10;7;3;7.0;2
162;5;1;11;31;27;4;3;3;8;7;6;5;4;3;9;10;7;3;5.0;2
162;5;1;9;28;27;4;3;3;8;7;6;5;4;3;9;10;7;3;7.0;2
162;5;1;15;27;27;4;3;3;8;7;6;5;4;3;9;10;7;3;5.0;2
162;5;1;14;28;27;4;3;3;8;7;6;5;4;3;9;10;7;3;3.0;2
162;5;1;2;27;27;4;3;3;8;7;6;5;4;3;9;10;7;3;6.0;2
162;5;1;8;27;27;4;3;3;8;7;6;5;4;3;9;10;7;3;4.0;2
162;5;1;10;30;27;4;3;3;8;7;6;5;4;3;9;10;7;3;5.0;2
162;5;1;3;28;27;4;3;3;8;7;6;5;4;3;9;10;7;3;6.0;2
163;6;1;15;24;26;2;6;2;4;8;4;8;1;6;6;6;2;1;5.0;4
163;6;1;16;33;26;2;6;2;4;8;4;8;1;6;6;6;2;1;6.0;4
163;6;1;3;23;26;2;6;2;4;8;4;8;1;6;6;6;2;1;6.0;4
163;6;1;4;24;26;2;6;2;4;8;4;8;1;6;6;6;2;1;8.0;4
163;6;1;10;36;26;2;6;2;4;8;4;8;1;6;6;6;2;1;6.0;4
163;6;1;9;26;26;2;6;2;4;8;4;8;1;6;6;6;2;1;8.0;4
163;6;1;8;27;26;2;6;2;4;8;4;8;1;6;6;6;2;1;7.0;4
163;6;1;7;28;26;2;6;2;4;8;4;8;1;6;6;6;2;1;7.0;4
163;6;1;14;31;26;2;6;2;4;8;4;8;1;6;6;6;2;1;8.0;4
163;6;1;12;28;26;2;6;2;4;8;4;8;1;6;6;6;2;1;7.0;4
163;6;1;2;27;26;2;6;2;4;8;4;8;1;6;6;6;2;1;6.0;4
163;6;1;1;28;26;2;6;2;4;8;4;8;1;6;6;6;2;1;8.0;4
163;6;1;5;27;26;2;6;2;4;8;4;8;1;6;6;6;2;1;8.0;4
163;6;1;11;27;26;2;6;2;4;8;4;8;1;6;6;6;2;1;6.0;4
163;6;1;13;30;26;2;6;2;4;8;4;8;1;6;6;6;2;1;8.0;4
163;6;1;6;28;26;2;6;2;4;8;4;8;1;6;6;6;2;1;6.0;4
164;7;1;6;24;27;2;7;5;6;7;7;7;2;5;6;6;2;2;7.0;1
164;7;1;7;33;27;2;7;5;6;7;7;7;2;5;6;6;2;2;5.0;1
164;7;1;10;23;27;2;7;5;6;7;7;7;2;5;6;6;2;2;7.0;1
164;7;1;11;24;27;2;7;5;6;7;7;7;2;5;6;6;2;2;8.0;1
164;7;1;1;36;27;2;7;5;6;7;7;7;2;5;6;6;2;2;8.0;1
164;7;1;16;26;27;2;7;5;6;7;7;7;2;5;6;6;2;2;8.0;1
164;7;1;15;27;27;2;7;5;6;7;7;7;2;5;6;6;2;2;;1
164;7;1;14;28;27;2;7;5;6;7;7;7;2;5;6;6;2;2;6.0;1
164;7;1;5;31;27;2;7;5;6;7;7;7;2;5;6;6;2;2;9.0;1
164;7;1;3;28;27;2;7;5;6;7;7;7;2;5;6;6;2;2;9.0;1
164;7;1;9;27;27;2;7;5;6;7;7;7;2;5;6;6;2;2;;1
164;7;1;8;28;27;2;7;5;6;7;7;7;2;5;6;6;2;2;6.0;1
164;7;1;12;27;27;2;7;5;6;7;7;7;2;5;6;6;2;2;;1
164;7;1;2;27;27;2;7;5;6;7;7;7;2;5;6;6;2;2;;1
164;7;1;4;30;27;2;7;5;6;7;7;7;2;5;6;6;2;2;7.0;1
164;7;1;13;28;27;2;7;5;6;7;7;7;2;5;6;6;2;2;9.0;1
165;8;1;14;24;30;2;3;1;6;7;2;10;8;8;8;5;2;2;7.0;3
165;8;1;15;33;30;2;3;1;6;7;2;10;8;8;8;5;2;2;6.0;3
165;8;1;2;23;30;2;3;1;6;7;2;10;8;8;8;5;2;2;8.0;3
165;8;1;3;24;30;2;3;1;6;7;2;10;8;8;8;5;2;2;6.0;3
165;8;1;9;36;30;2;3;1;6;7;2;10;8;8;8;5;2;2;7.0;3
165;8;1;8;26;30;2;3;1;6;7;2;10;8;8;8;5;2;2;10.0;3
165;8;1;7;27;30;2;3;1;6;7;2;10;8;8;8;5;2;2;6.0;3
165;8;1;6;28;30;2;3;1;6;7;2;10;8;8;8;5;2;2;7.0;3
165;8;1;13;31;30;2;3;1;6;7;2;10;8;8;8;5;2;2;8.0;3
165;8;1;11;28;30;2;3;1;6;7;2;10;8;8;8;5;2;2;10.0;3
165;8;1;1;27;30;2;3;1;6;7;2;10;8;8;8;5;2;2;5.0;3
165;8;1;16;28;30;2;3;1;6;7;2;10;8;8;8;5;2;2;6.0;3
165;8;1;4;27;30;2;3;1;6;7;2;10;8;8;8;5;2;2;8.0;3
165;8;1;10;27;30;2;3;1;6;7;2;10;8;8;8;5;2;2;6.0;3
165;8;1;12;30;30;2;3;1;6;7;2;10;8;8;8;5;2;2;7.0;3
165;8;1;5;28;30;2;3;1;6;7;2;10;8;8;8;5;2;2;6.0;3
166;9;1;8;24;26;6;5;5;4;2;5;9;1;5;8;10;1;7;4.0;5
166;9;1;9;33;26;6;5;5;4;2;5;9;1;5;8;10;1;7;5.0;5
166;9;1;12;23;26;6;5;5;4;2;5;9;1;5;8;10;1;7;9.0;5
166;9;1;13;24;26;6;5;5;4;2;5;9;1;5;8;10;1;7;6.0;5
166;9;1;3;36;26;6;5;5;4;2;5;9;1;5;8;10;1;7;7.0;5
166;9;1;2;26;26;6;5;5;4;2;5;9;1;5;8;10;1;7;9.0;5
166;9;1;1;27;26;6;5;5;4;2;5;9;1;5;8;10;1;7;8.0;5
166;9;1;16;28;26;6;5;5;4;2;5;9;1;5;8;10;1;7;7.0;5
166;9;1;7;31;26;6;5;5;4;2;5;9;1;5;8;10;1;7;8.0;5
166;9;1;5;28;26;6;5;5;4;2;5;9;1;5;8;10;1;7;8.0;5
166;9;1;11;27;26;6;5;5;4;2;5;9;1;5;8;10;1;7;5.0;5
166;9;1;10;28;26;6;5;5;4;2;5;9;1;5;8;10;1;7;4.0;5
166;9;1;14;27;26;6;5;5;4;2;5;9;1;5;8;10;1;7;7.0;5
166;9;1;4;27;26;6;5;5;4;2;5;9;1;5;8;10;1;7;7.0;5
166;9;1;6;30;26;6;5;5;4;2;5;9;1;5;8;10;1;7;7.0;5
166;9;1;15;28;26;6;5;5;4;2;5;9;1;5;8;10;1;7;8.0;5
167;10;1;16;24;23;2;9;9;6;8;9;6;5;6;8;7;3;2;6.0;2
167;10;1;1;33;23;2;9;9;6;8;9;6;5;6;8;7;3;2;4.0;2
167;10;1;4;23;23;2;9;9;6;8;9;6;5;6;8;7;3;2;4.0;2
167;10;1;5;24;23;2;9;9;6;8;9;6;5;6;8;7;3;2;4.0;2
167;10;1;11;36;23;2;9;9;6;8;9;6;5;6;8;7;3;2;2.0;2
167;10;1;10;26;23;2;9;9;6;8;9;6;5;6;8;7;3;2;8.0;2
167;10;1;9;27;23;2;9;9;6;8;9;6;5;6;8;7;3;2;5.0;2
167;10;1;8;28;23;2;9;9;6;8;9;6;5;6;8;7;3;2;5.0;2
167;10;1;15;31;23;2;9;9;6;8;9;6;5;6;8;7;3;2;7.0;2
167;10;1;13;28;23;2;9;9;6;8;9;6;5;6;8;7;3;2;4.0;2
167;10;1;3;27;23;2;9;9;6;8;9;6;5;6;8;7;3;2;6.0;2
167;10;1;2;28;23;2;9;9;6;8;9;6;5;6;8;7;3;2;5.0;2
167;10;1;6;27;23;2;9;9;6;8;9;6;5;6;8;7;3;2;6.0;2
167;10;1;12;27;23;2;9;9;6;8;9;6;5;6;8;7;3;2;4.0;2
167;10;1;14;30;23;2;9;9;6;8;9;6;5;6;8;7;3;2;5.0;2
167;10;1;7;28;23;2;9;9;6;8;9;6;5;6;8;7;3;2;6.0;2
168;11;1;11;24;23;4;5;5;5;5;5;5;3;5;5;3;3;3;7.0;1
168;11;1;12;33;23;4;5;5;5;5;5;5;3;5;5;3;3;3;6.0;1
168;11;1;15;23;23;4;5;5;5;5;5;5;3;5;5;3;3;3;8.0;1
168;11;1;16;24;23;4;5;5;5;5;5;5;3;5;5;3;3;3;7.0;1
168;11;1;6;36;23;4;5;5;5;5;5;5;3;5;5;3;3;3;6.0;1
168;11;1;5;26;23;4;5;5;5;5;5;5;3;5;5;3;3;3;7.0;1
168;11;1;4;27;23;4;5;5;5;5;5;5;3;5;5;3;3;3;6.0;1
168;11;1;3;28;23;4;5;5;5;5;5;5;3;5;5;3;3;3;6.0;1
168;11;1;10;31;23;4;5;5;5;5;5;5;3;5;5;3;3;3;7.0;1
168;11;1;8;28;23;4;5;5;5;5;5;5;3;5;5;3;3;3;7.0;1
168;11;1;14;27;23;4;5;5;5;5;5;5;3;5;5;3;3;3;7.0;1
168;11;1;13;28;23;4;5;5;5;5;5;5;3;5;5;3;3;3;6.0;1
168;11;1;1;27;23;4;5;5;5;5;5;5;3;5;5;3;3;3;8.0;1
168;11;1;7;27;23;4;5;5;5;5;5;5;3;5;5;3;3;3;7.0;1
168;11;1;9;30;23;4;5;5;5;5;5;5;3;5;5;3;3;3;7.0;1
168;11;1;2;28;23;4;5;5;5;5;5;5;3;5;5;3;3;3;8.0;1
169;12;1;5;24;28;2;10;7;9;7;7;4;2;7;6;8;4;4;8.0;2
169;12;1;6;33;28;2;10;7;9;7;7;4;2;7;6;8;4;4;8.0;2
169;12;1;9;23;28;2;10;7;9;7;7;4;2;7;6;8;4;4;9.0;2
169;12;1;10;24;28;2;10;7;9;7;7;4;2;7;6;8;4;4;8.0;2
169;12;1;16;36;28;2;10;7;9;7;7;4;2;7;6;8;4;4;7.0;2
169;12;1;15;26;28;2;10;7;9;7;7;4;2;7;6;8;4;4;9.0;2
169;12;1;14;27;28;2;10;7;9;7;7;4;2;7;6;8;4;4;;2
169;12;1;13;28;28;2;10;7;9;7;7;4;2;7;6;8;4;4;8.0;2
169;12;1;4;31;28;2;10;7;9;7;7;4;2;7;6;8;4;4;7.0;2
169;12;1;2;28;28;2;10;7;9;7;7;4;2;7;6;8;4;4;9.0;2
169;12;1;8;27;28;2;10;7;9;7;7;4;2;7;6;8;4;4;7.0;2
169;12;1;7;28;28;2;10;7;9;7;7;4;2;7;6;8;4;4;7.0;2
169;12;1;11;27;28;2;10;7;9;7;7;4;2;7;6;8;4;4;9.0;2
169;12;1;1;27;28;2;10;7;9;7;7;4;2;7;6;8;4;4;8.0;2
169;12;1;3;30;28;2;10;7;9;7;7;4;2;7;6;8;4;4;8.0;2
169;12;1;12;28;28;2;10;7;9;7;7;4;2;7;6;8;4;4;9.0;2
170;13;1;4;24;28;4;2;1;8;8;5;9;8;7;8;8;4;5;7.0;1
170;13;1;5;33;28;4;2;1;8;8;5;9;8;7;8;8;4;5;5.0;1
170;13;1;8;23;28;4;2;1;8;8;5;9;8;7;8;8;4;5;;1
170;13;1;9;24;28;4;2;1;8;8;5;9;8;7;8;8;4;5;6.0;1
170;13;1;15;36;28;4;2;1;8;8;5;9;8;7;8;8;4;5;6.0;1
170;13;1;14;26;28;4;2;1;8;8;5;9;8;7;8;8;4;5;6.0;1
170;13;1;13;27;28;4;2;1;8;8;5;9;8;7;8;8;4;5;5.0;1
170;13;1;12;28;28;4;2;1;8;8;5;9;8;7;8;8;4;5;6.0;1
170;13;1;3;31;28;4;2;1;8;8;5;9;8;7;8;8;4;5;7.0;1
170;13;1;1;28;28;4;2;1;8;8;5;9;8;7;8;8;4;5;8.0;1
170;13;1;7;27;28;4;2;1;8;8;5;9;8;7;8;8;4;5;5.0;1
170;13;1;6;28;28;4;2;1;8;8;5;9;8;7;8;8;4;5;6.0;1
170;13;1;10;27;28;4;2;1;8;8;5;9;8;7;8;8;4;5;5.0;1
170;13;1;16;27;28;4;2;1;8;8;5;9;8;7;8;8;4;5;6.0;1
