citizen-id,age,workclass,education,education-num,marital-status,occupation,race,sex,hours-per-week,native-country,salary-class
1830,24, Self-emp-inc, Bachelors,13, Never-married, Sales, White, Male,40, United-States, <=50K
1831,42,Unknown, 11th,7, Married-civ-spouse,Unknown, White, Male,15, United-States, <=50K
1832,53, Private, Some-college,10, Married-civ-spouse, Adm-clerical, White, Female,40, United-States, >50K
1833,26, Private, Some-college,10, Never-married, Handlers-cleaners, White, Male,40, United-States, <=50K
1834,73, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Exec-managerial, White, Male,40, United-States, <=50K
1835,72,Unknown, 11th,7, Widowed,Unknown, White, Female,24, United-States, <=50K
1836,55, Private, HS-grad,9, Married-civ-spouse, Machine-op-inspct, White, Male,40, United-States, <=50K
1837,25, Private, HS-grad,9, Divorced, Adm-clerical, White, Male,40, United-States, <=50K
1838,41, Private, Bachelors,13, Divorced, Prof-specialty, White, Female,50, United-States, >50K
1839,24, Private, Bachelors,13, Never-married, Exec-managerial, White, Male,50, United-States, <=50K
1840,63, Private, HS-grad,9, Widowed, Farming-fishing, White, Male,, United-States, <=50K
1841,17, Private, 11th,7, Never-married, Sales, White, Male,20, United-States, <=50K
1842,35, Private, Some-college,10, Married-civ-spouse, Craft-repair, White, Male,50, United-States, <=50K
1843,51, Private, Some-college,10, Married-civ-spouse, Prof-specialty, White, Male,40, United-States, >50K
1844,62, Local-gov, Bachelors,13, Widowed, Prof-specialty, White, Female,48, United-States, <=50K
1845,55, Private, HS-grad,9, Married-civ-spouse, Craft-repair, White, Male,40, United-States, >50K
1846,43, Private, Some-college,10, Divorced, Prof-specialty, White, Male,40, United-States, <=50K
1847,40, Local-gov, HS-grad,9, Divorced, Other-service, White, Female,50, United-States, <=50K
1848,37, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, White, Male,45, United-States, >50K
1849,39, Private, Bachelors,13, Married-civ-spouse, Craft-repair, White, Male,40, United-States, <=50K
1850,31, Private, HS-grad,9, Never-married, Craft-repair, White, Male,18, United-States, <=50K
1851,61, Private, Masters,14, Widowed, Prof-specialty, White, Female,40, United-States, >50K
1852,26, Private, Assoc-voc,11, Divorced, Adm-clerical, White, Female,55, United-States, <=50K
1853,46, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Sales, White, Male,50, United-States, <=50K
1854,26, Private, Bachelors,13, Never-married, Prof-specialty, White, Female,40, United-States, <=50K
1855,48, State-gov, Doctorate,16, Divorced, Prof-specialty, White, Male,50, United-States, >50K
1856,34, Private, HS-grad,9, Never-married, Transport-moving, White, Male,40, United-States, <=50K
1857,34, Local-gov, HS-grad,9, Never-married, Adm-clerical, White, Female,40, United-States, <=50K
1858,59, Private, HS-grad,9, Married-civ-spouse, Other-service, White, Male,40, United-States, >50K
1859,34, Private, Bachelors,13, Never-married, Prof-specialty, White, Female,40, United-States, <=50K
1860,49, Private, Bachelors,13, Never-married, Exec-managerial, White, Female,56, United-States, >50K
1861,18, Private, 11th,7, Never-married, Adm-clerical, White, Female,20, United-States, <=50K
1862,43, Private, HS-grad,9, Married-civ-spouse, Farming-fishing, White, Male,40, Mexico, <=50K
1863,48, Private, 11th,7, Married-civ-spouse, Exec-managerial, White, Male,50, United-States, <=50K
1864,28, Self-emp-inc, Some-college,10, Married-civ-spouse, Exec-managerial, White, Male,70, United-States, <=50K
1865,33, Private, HS-grad,9, Married-civ-spouse, Machine-op-inspct, White, Male,40, United-States, <=50K
1866,24, Private, Some-college,10, Never-married, Sales, White, Female,15, United-States, <=50K
1867,21, Private, 10th,6, Never-married, Handlers-cleaners, White, Male,40, United-States, <=50K
1868,17, Private, 11th,7, Never-married, Sales, White, Male,28, United-States, <=50K
1869,39, Private, Some-college,10, Married-civ-spouse, Farming-fishing, White, Male,50, United-States, >50K
1870,29, Self-emp-not-inc, Bachelors,13, Separated, Prof-specialty, White, Male,40, United-States, <=50K
1871,44, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, White, Male,40, United-States, >50K
1872,24, Private, Some-college,10, Never-married, Transport-moving, White, Male,50, United-States, <=50K
1873,71, Self-emp-not-inc, Masters,14, Married-civ-spouse, Sales, White, Male,40, United-States, >50K
1874,51, Self-emp-not-inc, Bachelors,13, Married-civ-spouse, Sales, Asian-Pac-Islander, Male,40, China, >50K
1875,55, Private, 5th-6th,3, Divorced, Other-service, Black, Male,25, United-States, <=50K
1876,41, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, White, Male,60, United-States, >50K
1877,23, Private, HS-grad,9, Never-married, Handlers-cleaners, Black, Female,, United-States, <=50K
1878,38, Private, Assoc-voc,11, Divorced, Adm-clerical, White, Female,40, United-States, <=50K
1879,39, Private, HS-grad,9, Married-civ-spouse, Transport-moving, White, Male,40, United-States, >50K
1880,19, Private, HS-grad,9, Never-married, Adm-clerical, White, Female,30, United-States, <=50K
1881,49, Private, 9th,5, Divorced, Machine-op-inspct, White, Female,40, United-States, <=50K
1882,32, Private, Bachelors,13, Married-civ-spouse, Adm-clerical, White, Male,40, Philippines, >50K
1883,27, Private, HS-grad,9, Married-civ-spouse, Craft-repair, White, Male,70, United-States, <=50K
1884,38, Private, Bachelors,13, Married-civ-spouse, Sales, White, Male,50, United-States, >50K
1885,33, Private, Some-college,10, Married-civ-spouse, Craft-repair, White, Female,60, United-States, <=50K
1886,63,Unknown, Some-college,10, Married-civ-spouse,Unknown, White, Male,15, United-States, <=50K
1887,23, Private, Bachelors,13, Never-married, Exec-managerial, White, Male,28, United-States, <=50K
1888,33, Self-emp-inc, Some-college,10, Married-civ-spouse, Craft-repair, White, Male,60,Unknown, <=50K
1889,54, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Sales, Black, Male,40, United-States, <=50K
1890,29, Private, Assoc-voc,11, Divorced, Tech-support, White, Female,45, United-States, <=50K
1891,48,Unknown, Some-college,10, Divorced,Unknown, Black, Female,30, United-States, <=50K
1892,35, Self-emp-not-inc, Bachelors,13, Never-married, Exec-managerial, White, Male,40, United-States, <=50K
1893,28, Private, Assoc-voc,11, Married-civ-spouse, Adm-clerical, Asian-Pac-Islander, Female,40, India, <=50K
1894,37, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, White, Male,50, United-States, >50K
1895,42, Self-emp-not-inc, Prof-school,15, Married-civ-spouse, Farming-fishing, White, Male,65, United-States, >50K
1896,40, Private, Masters,14, Married-civ-spouse, Prof-specialty, White, Male,40, United-States, <=50K
1897,47, Private, Some-college,10, Divorced, Sales, White, Male,55, United-States, <=50K
1898,22, Private, Bachelors,13, Never-married, Exec-managerial, White, Female,50, United-States, <=50K
1899,30, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, White, Male,45, United-States, >50K
1900,28, Private, HS-grad,9, Married-civ-spouse, Tech-support, White, Male,40, United-States, <=50K
1901,63, Local-gov, 7th-8th,4, Married-civ-spouse, Other-service, White, Male,55, United-States, <=50K
1902,51, Self-emp-not-inc, 9th,5, Married-civ-spouse, Craft-repair, White, Male,20, United-States, <=50K
1903,22, Private, HS-grad,9, Never-married, Handlers-cleaners, White, Female,40, United-States, <=50K
1904,27,Unknown, Assoc-acdm,12, Married-civ-spouse,Unknown, Amer-Indian-Eskimo, Male,40, United-States, <=50K
1905,35, Private, HS-grad,9, Never-married, Sales, White, Male,45, United-States, <=50K
1906,46, Private, HS-grad,9, Divorced, Machine-op-inspct, White, Female,38, United-States, <=50K
1907,37, Private, Some-college,10, Divorced, Machine-op-inspct, White, Male,52, United-States, <=50K
1908,24, Private, Bachelors,13, Never-married, Prof-specialty, Black, Male,15, United-States, <=50K
1909,37, Self-emp-not-inc, HS-grad,9, Divorced, Handlers-cleaners, White, Male,10, United-States, <=50K
1910,53, Private, Some-college,10, Married-civ-spouse, Tech-support, White, Male,40, United-States, <=50K
1911,27, Private, HS-grad,9, Never-married, Sales, White, Male,30, United-States, <=50K
1912,38, Private, Some-college,10, Divorced, Craft-repair, White, Male,44, United-States, <=50K
1913,53, Self-emp-not-inc, 10th,6, Married-civ-spouse, Farming-fishing, White, Male,60, United-States, <=50K
1914,34, Private, Some-college,10, Never-married, Craft-repair, White, Male,40, United-States, <=50K
1915,23, Private, HS-grad,9, Never-married, Sales, Black, Male,40, United-States, <=50K
1916,39, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, White, Male,45, United-States, >50K
1917,43, Private, Masters,14, Married-civ-spouse, Prof-specialty, Asian-Pac-Islander, Female,50, South, <=50K
1918,67, Self-emp-inc, HS-grad,9, Married-civ-spouse, Exec-managerial, Asian-Pac-Islander, Male,40, United-States, >50K
1919,81, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Exec-managerial, White, Male,30, United-States, <=50K
1920,21, Private, Some-college,10, Never-married, Other-service, White, Male,20, United-States, <=50K
1921,23, Private, Some-college,10, Never-married, Sales, White, Male,25, United-States, <=50K
1922,25, Private, Some-college,10, Never-married, Transport-moving, White, Male,40, United-States, <=50K
1923,42, Private, 5th-6th,3, Married-civ-spouse, Machine-op-inspct, White, Female,38, Mexico, <=50K
1924,38, Private, Some-college,10, Married-civ-spouse, Adm-clerical, Black, Female,40, United-States, <=50K
1925,64,Unknown, HS-grad,9, Married-civ-spouse,Unknown, White, Male,, United-States, <=50K
1926,32, Private, HS-grad,9, Married-civ-spouse, Machine-op-inspct, White, Male,40, United-States, <=50K
1927,37, Private, HS-grad,9, Married-civ-spouse, Machine-op-inspct, White, Male,40, United-States, <=50K
1928,51, Private, Masters,14, Married-civ-spouse, Exec-managerial, White, Male,60, United-States, >50K
1929,22, Private, Some-college,10, Never-married, Sales, White, Female,42, United-States, <=50K
1930,33, Private, 1st-4th,2, Married-spouse-absent, Priv-house-serv, White, Female,40, Guatemala, <=50K
1931,42, Private, HS-grad,9, Divorced, Machine-op-inspct, White, Male,55, United-States, <=50K
1932,19,Unknown, Some-college,10, Never-married,Unknown, White, Female,10, United-States, <=50K
1933,51, Local-gov, Preschool,1, Married-civ-spouse, Other-service, White, Male,40, United-States, <=50K
1934,23, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, White, Female,40, Mexico, <=50K
1935,37, Private, 11th,7, Married-civ-spouse, Machine-op-inspct, White, Male,44, United-States, >50K
1936,37, Private, HS-grad,9, Married-civ-spouse, Craft-repair, White, Male,99, United-States, >50K
1937,47, Private, Masters,14, Never-married, Prof-specialty, White, Female,25, United-States, <=50K
1938,41, Private, Prof-school,15, Married-civ-spouse, Prof-specialty, White, Male,40, United-States, >50K
1939,33, Private, HS-grad,9, Married-civ-spouse, Craft-repair, White, Male,30, United-States, <=50K
1940,31, Private, Bachelors,13, Never-married, Sales, White, Male,40, United-States, >50K
1941,31, Private, Assoc-acdm,12, Divorced, Other-service, Amer-Indian-Eskimo, Female,40, United-States, <=50K
1942,35, Private, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Black, Male,40, United-States, <=50K
1943,38, Self-emp-inc, HS-grad,9, Married-civ-spouse, Exec-managerial, White, Male,40, United-States, >50K
1944,18, Private, HS-grad,9, Never-married, Other-service, White, Female,45, United-States, <=50K
1945,20, Private, HS-grad,9, Married-civ-spouse, Machine-op-inspct, White, Male,40, United-States, <=50K
1946,54, Local-gov, Some-college,10, Divorced, Exec-managerial, Black, Female,35, United-States, <=50K
1947,40, Private, Some-college,10, Divorced, Adm-clerical, White, Female,40, United-States, <=50K
1948,36, Self-emp-inc, Bachelors,13, Married-civ-spouse, Exec-managerial, White, Female,45, United-States, >50K
1949,43, Private, Some-college,10, Divorced, Craft-repair, White, Male,35, United-States, <=50K
1950,44, Self-emp-not-inc, Some-college,10, Divorced, Farming-fishing, White, Male,40, United-States, <=50K
1951,44, State-gov, HS-grad,9, Married-civ-spouse, Prof-specialty, White, Female,40, United-States, >50K
1952,43, Private, Masters,14, Married-civ-spouse, Exec-managerial, White, Male,43, United-States, >50K
1953,51, Private, 7th-8th,4, Widowed, Other-service, Black, Female,40, United-States, <=50K
1954,18, Private, HS-grad,9, Never-married, Other-service, White, Female,20, United-States, <=50K
1955,51, Private, Some-college,10, Married-civ-spouse, Exec-managerial, White, Male,40, United-States, <=50K
1956,41, Private, 10th,6, Married-civ-spouse, Craft-repair, White, Male,30,Unknown, <=50K
1957,44, Self-emp-inc, Some-college,10, Married-civ-spouse, Sales, White, Male,70, United-States, >50K
1958,33, Local-gov, 10th,6, Divorced, Transport-moving, White, Male,40, United-States, <=50K
1959,33, Self-emp-not-inc, Bachelors,13, Married-civ-spouse, Exec-managerial, White, Male,40, United-States, >50K
1960,42, Private, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, White, Male,40, United-States, >50K
1961,25, Private, Some-college,10, Married-civ-spouse, Prof-specialty, White, Male,45, United-States, <=50K
1962,32, Private, HS-grad,9, Divorced, Machine-op-inspct, White, Female,38, United-States, <=50K
1963,32, Private, Bachelors,13, Married-civ-spouse, Craft-repair, White, Male,70, Mexico, <=50K
1964,36, Private, 10th,6, Divorced, Exec-managerial, White, Female,40, United-States, <=50K
1965,28, Private, HS-grad,9, Married-civ-spouse, Transport-moving, White, Male,40, United-States, <=50K
1966,20, Private, HS-grad,9, Never-married, Other-service, White, Female,20, United-States, <=50K
1967,35, Self-emp-inc, Some-college,10, Married-civ-spouse, Sales, White, Male,60, United-States, >50K
1968,55, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Craft-repair, White, Male,20, United-States, <=50K
1969,48, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, Asian-Pac-Islander, Male,40, India, >50K
1970,36,Unknown, Assoc-voc,11, Widowed,Unknown, White, Female,20, United-States, <=50K
1971,34, Private, HS-grad,9, Married-civ-spouse, Craft-repair, White, Male,35, United-States, >50K
1972,28, Private, Bachelors,13, Never-married, Tech-support, White, Female,35, United-States, <=50K
1973,67, Private, Bachelors,13, Widowed, Exec-managerial, White, Male,40, United-States, >50K
1974,37, Private, HS-grad,9, Married-civ-spouse, Craft-repair, White, Male,40, United-States, <=50K
1975,44, Private, HS-grad,9, Never-married, Transport-moving, White, Male,70, United-States, <=50K
1976,25, Private, Some-college,10, Never-married, Sales, White, Female,40, United-States, <=50K
1977,21, Private, Some-college,10, Never-married, Exec-managerial, White, Female,40, United-States, <=50K
1978,40, State-gov, Masters,14, Married-civ-spouse, Prof-specialty, White, Male,35, United-States, >50K
1979,78, Private, HS-grad,9, Widowed, Other-service, Black, Female,40, United-States, <=50K
1980,34, Private, HS-grad,9, Divorced, Handlers-cleaners, White, Male,40, United-States, <=50K
1981,49, Private, HS-grad,9, Never-married, Adm-clerical, White, Female,44, United-States, <=50K
1982,22, Private, Assoc-acdm,12, Never-married, Adm-clerical, White, Female,40, United-States, <=50K
1983,23,Unknown, HS-grad,9, Never-married,Unknown, Black, Female,40, United-States, <=50K
1984,60, Self-emp-not-inc, HS-grad,9, Never-married, Farming-fishing, White, Male,42, United-States, <=50K
